# Photo-pion interaction rate for the cosmic infrared and optical background radiation (upper) model of Stecker et al. 2016 (arXiv:1605.01382)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
4.10	15.36	1.159807e-06	1.116244e-06
4.10	15.40	8.564989e-07	8.227386e-07
4.10	15.44	6.198379e-07	5.939894e-07
4.10	15.48	4.377355e-07	4.183650e-07
4.10	15.52	3.016508e-07	2.876278e-07
4.10	15.56	2.035275e-07	1.936955e-07
4.10	15.60	1.346280e-07	1.278170e-07
4.10	15.64	8.638892e-08	8.168633e-08
4.10	15.68	5.266735e-08	4.949139e-08
4.10	15.72	2.979658e-08	2.775307e-08
4.10	15.76	1.490992e-08	1.365789e-08
4.10	15.80	5.558107e-09	4.843653e-09
4.10	15.84	0.000000e+00	0.000000e+00
4.10	15.88	0.000000e+00	0.000000e+00
4.10	15.92	0.000000e+00	0.000000e+00
4.10	15.96	0.000000e+00	0.000000e+00
4.10	16.00	0.000000e+00	0.000000e+00
4.20	6.00	0.000000e+00	0.000000e+00
4.20	6.04	0.000000e+00	0.000000e+00
4.20	6.08	0.000000e+00	0.000000e+00
4.20	6.12	0.000000e+00	0.000000e+00
4.20	6.16	0.000000e+00	0.000000e+00
4.20	6.20	0.000000e+00	0.000000e+00
4.20	6.24	0.000000e+00	0.000000e+00
4.20	6.28	0.000000e+00	0.000000e+00
4.20	6.32	0.000000e+00	0.000000e+00
4.20	6.36	0.000000e+00	0.000000e+00
4.20	6.40	0.000000e+00	0.000000e+00
4.20	6.44	0.000000e+00	0.000000e+00
4.20	6.48	0.000000e+00	0.000000e+00
4.20	6.52	0.000000e+00	0.000000e+00
4.20	6.56	0.000000e+00	0.000000e+00
4.20	6.60	0.000000e+00	0.000000e+00
4.20	6.64	0.000000e+00	0.000000e+00
4.20	6.68	0.000000e+00	0.000000e+00
4.20	6.72	0.000000e+00	0.000000e+00
4.20	6.76	1.049651e-14	1.052339e-14
4.20	6.80	1.813270e-12	1.833709e-12
4.20	6.84	1.566826e-11	1.588852e-11
4.20	6.88	5.962569e-11	6.057996e-11
4.20	6.92	1.556692e-10	1.584628e-10
4.20	6.96	3.283959e-10	3.350079e-10
4.20	7.00	6.059310e-10	6.196654e-10
4.20	7.04	1.023032e-09	1.049262e-09
4.20	7.08	1.622901e-09	1.670173e-09
4.20	7.12	2.448755e-09	2.529527e-09
4.20	7.16	3.512898e-09	3.641545e-09
4.20	7.20	4.783020e-09	4.971994e-09
4.20	7.24	6.203077e-09	6.460276e-09
4.20	7.28	7.713355e-09	8.041148e-09
4.20	7.32	9.263992e-09	9.659009e-09
4.20	7.36	1.083075e-08	1.128352e-08
4.20	7.40	1.241935e-08	1.291502e-08
4.20	7.44	1.405977e-08	1.457999e-08
4.20	7.48	1.580183e-08	1.632602e-08
4.20	7.52	1.769823e-08	1.820570e-08
4.20	7.56	1.979814e-08	2.026984e-08
4.20	7.60	2.216175e-08	2.257935e-08
4.20	7.64	2.485410e-08	2.520160e-08
4.20	7.68	2.792239e-08	2.819278e-08
4.20	7.72	3.138857e-08	3.158602e-08
4.20	7.76	3.524874e-08	3.538677e-08
4.20	7.80	3.945935e-08	3.955703e-08
4.20	7.84	4.391666e-08	4.399181e-08
4.20	7.88	4.845712e-08	4.851772e-08
4.20	7.92	5.288127e-08	5.291771e-08
4.20	7.96	5.699716e-08	5.697857e-08
4.20	8.00	6.068045e-08	6.055672e-08
4.20	8.04	6.390940e-08	6.361776e-08
4.20	8.08	6.674961e-08	6.622201e-08
4.20	8.12	6.931531e-08	6.848358e-08
4.20	8.16	7.172786e-08	7.052828e-08
4.20	8.20	7.407861e-08	7.245753e-08
4.20	8.24	7.641794e-08	7.433575e-08
4.20	8.28	7.876383e-08	7.619686e-08
4.20	8.32	8.110769e-08	7.805074e-08
4.20	8.36	8.342614e-08	7.989443e-08
4.20	8.40	8.569204e-08	8.172034e-08
4.20	8.44	8.786780e-08	8.350863e-08
4.20	8.48	8.989886e-08	8.521586e-08
4.20	8.52	9.172311e-08	8.677812e-08
4.20	8.56	9.329690e-08	8.813918e-08
4.20	8.60	9.462080e-08	8.928377e-08
4.20	8.64	9.574472e-08	9.024753e-08
4.20	8.68	9.675712e-08	9.110865e-08
4.20	8.72	9.776992e-08	9.197368e-08
4.20	8.76	9.889795e-08	9.295580e-08
4.20	8.80	1.002320e-07	9.414707e-08
4.20	8.84	1.018334e-07	9.561356e-08
4.20	8.88	1.037692e-07	9.743141e-08
4.20	8.92	1.062310e-07	9.980471e-08
4.20	8.96	1.096394e-07	1.031696e-07
4.20	9.00	1.145821e-07	1.081324e-07
4.20	9.04	1.217561e-07	1.154110e-07
4.20	9.08	1.320440e-07	1.259100e-07
4.20	9.12	1.467661e-07	1.409881e-07
4.20	9.16	1.679750e-07	1.627805e-07
4.20	9.20	1.984931e-07	1.942472e-07
4.20	9.24	2.414464e-07	2.386748e-07
4.20	9.28	2.995600e-07	2.989107e-07
4.20	9.32	3.751304e-07	3.773245e-07
4.20	9.36	4.705041e-07	4.763190e-07
4.20	9.40	5.885349e-07	5.988092e-07
4.20	9.44	7.333795e-07	7.490148e-07
4.20	9.48	9.117084e-07	9.336770e-07
4.20	9.52	1.134048e-06	1.163444e-06
4.20	9.56	1.416499e-06	1.454655e-06
4.20	9.60	1.783455e-06	1.832148e-06
4.20	9.64	2.269317e-06	2.331117e-06
4.20	9.68	2.913759e-06	2.992435e-06
4.20	9.72	3.756200e-06	3.857203e-06
4.20	9.76	4.832534e-06	4.963549e-06
4.20	9.80	6.171644e-06	6.342887e-06
4.20	9.84	7.790133e-06	8.013985e-06
4.20	9.88	9.680569e-06	9.970096e-06
4.20	9.92	1.179287e-05	1.215853e-05
4.20	9.96	1.402309e-05	1.446763e-05
4.20	10.00	1.623845e-05	1.675284e-05
4.20	10.04	1.832513e-05	1.888816e-05
4.20	10.08	2.021693e-05	2.079754e-05
4.20	10.12	2.189761e-05	2.245782e-05
4.20	10.16	2.338776e-05	2.388531e-05
4.20	10.20	2.472231e-05	2.511331e-05
4.20	10.24	2.593099e-05	2.617258e-05
4.20	10.28	2.702543e-05	2.707787e-05
4.20	10.32	2.798942e-05	2.781788e-05
4.20	10.36	2.878872e-05	2.836375e-05
4.20	10.40	2.939247e-05	2.869021e-05
4.20	10.44	2.978308e-05	2.878934e-05
4.20	10.48	2.995831e-05	2.867432e-05
4.20	10.52	2.993241e-05	2.837430e-05
4.20	10.56	2.973235e-05	2.792650e-05
4.20	10.60	2.939123e-05	2.736919e-05
4.20	10.64	2.894090e-05	2.673552e-05
4.20	10.68	2.840785e-05	2.605136e-05
4.20	10.72	2.781285e-05	2.533591e-05
4.20	10.76	2.717172e-05	2.460346e-05
4.20	10.80	2.649906e-05	2.386718e-05
4.20	10.84	2.580944e-05	2.314042e-05
4.20	10.88	2.511505e-05	2.243461e-05
4.20	10.92	2.442568e-05	2.175840e-05
4.20	10.96	2.374998e-05	2.111788e-05
4.20	11.00	2.309535e-05	2.051684e-05
4.20	11.04	2.246747e-05	1.995700e-05
4.20	11.08	2.187051e-05	1.943853e-05
4.20	11.12	2.130788e-05	1.896115e-05
4.20	11.16	2.078205e-05	1.852417e-05
4.20	11.20	2.029403e-05	1.812609e-05
4.20	11.24	1.984350e-05	1.776468e-05
4.20	11.28	1.942922e-05	1.743726e-05
4.20	11.32	1.904941e-05	1.714098e-05
4.20	11.36	1.870197e-05	1.687305e-05
4.20	11.40	1.838456e-05	1.663078e-05
4.20	11.44	1.809465e-05	1.641159e-05
4.20	11.48	1.783006e-05	1.621338e-05
4.20	11.52	1.758874e-05	1.603434e-05
4.20	11.56	1.736860e-05	1.587267e-05
4.20	11.60	1.716775e-05	1.572675e-05
4.20	11.64	1.698454e-05	1.559516e-05
4.20	11.68	1.681741e-05	1.547666e-05
4.20	11.72	1.666493e-05	1.537011e-05
4.20	11.76	1.652583e-05	1.527455e-05
4.20	11.80	1.639903e-05	1.518914e-05
4.20	11.84	1.628357e-05	1.511315e-05
4.20	11.88	1.617860e-05	1.504590e-05
4.20	11.92	1.608322e-05	1.498665e-05
4.20	11.96	1.599681e-05	1.493493e-05
4.20	12.00	1.591884e-05	1.489032e-05
4.20	12.04	1.584881e-05	1.485242e-05
4.20	12.08	1.578631e-05	1.482091e-05
4.20	12.12	1.573095e-05	1.479546e-05
4.20	12.16	1.568237e-05	1.477578e-05
4.20	12.20	1.564022e-05	1.476157e-05
4.20	12.24	1.560417e-05	1.475255e-05
4.20	12.28	1.557392e-05	1.474846e-05
4.20	12.32	1.554920e-05	1.474907e-05
4.20	12.36	1.552977e-05	1.475417e-05
4.20	12.40	1.551539e-05	1.476356e-05
4.20	12.44	1.550579e-05	1.477699e-05
4.20	12.48	1.550075e-05	1.479427e-05
4.20	12.52	1.550004e-05	1.481520e-05
4.20	12.56	1.550342e-05	1.483953e-05
4.20	12.60	1.551064e-05	1.486708e-05
4.20	12.64	1.552158e-05	1.489773e-05
4.20	12.68	1.553616e-05	1.493143e-05
4.20	12.72	1.555442e-05	1.496826e-05
4.20	12.76	1.557650e-05	1.500837e-05
4.20	12.80	1.560247e-05	1.505183e-05
4.20	12.84	1.563227e-05	1.509859e-05
4.20	12.88	1.566581e-05	1.514858e-05
4.20	12.92	1.570298e-05	1.520169e-05
4.20	12.96	1.574366e-05	1.525783e-05
4.20	13.00	1.578775e-05	1.531691e-05
4.20	13.04	1.583517e-05	1.537886e-05
4.20	13.08	1.588581e-05	1.544358e-05
4.20	13.12	1.593955e-05	1.551096e-05
4.20	13.16	1.599630e-05	1.558094e-05
4.20	13.20	1.605597e-05	1.565344e-05
4.20	13.24	1.611850e-05	1.572840e-05
4.20	13.28	1.618384e-05	1.580581e-05
4.20	13.32	1.625206e-05	1.588573e-05
4.20	13.36	1.632319e-05	1.596822e-05
4.20	13.40	1.639721e-05	1.605324e-05
4.20	13.44	1.647408e-05	1.614079e-05
4.20	13.48	1.655376e-05	1.623081e-05
4.20	13.52	1.663614e-05	1.632322e-05
4.20	13.56	1.672119e-05	1.641799e-05
4.20	13.60	1.680889e-05	1.651510e-05
4.20	13.64	1.689915e-05	1.661448e-05
4.20	13.68	1.699184e-05	1.671601e-05
4.20	13.72	1.708682e-05	1.681953e-05
4.20	13.76	1.718393e-05	1.692492e-05
4.20	13.80	1.728301e-05	1.703201e-05
4.20	13.84	1.738399e-05	1.714077e-05
4.20	13.88	1.748726e-05	1.725165e-05
4.20	13.92	1.759321e-05	1.736498e-05
4.20	13.96	1.770142e-05	1.748021e-05
4.20	14.00	1.780931e-05	1.759448e-05
4.20	14.04	1.791358e-05	1.770481e-05
4.20	14.08	1.801381e-05	1.781091e-05
4.20	14.12	1.810945e-05	1.791216e-05
4.20	14.16	1.819935e-05	1.800735e-05
4.20	14.20	1.828195e-05	1.809494e-05
4.20	14.24	1.835555e-05	1.817320e-05
4.20	14.28	1.841794e-05	1.823984e-05
4.20	14.32	1.846583e-05	1.829154e-05
4.20	14.36	1.849721e-05	1.832648e-05
4.20	14.40	1.850963e-05	1.834216e-05
4.20	14.44	1.850077e-05	1.833618e-05
4.20	14.48	1.846555e-05	1.830274e-05
4.20	14.52	1.838663e-05	1.822291e-05
4.20	14.56	1.823438e-05	1.806624e-05
4.20	14.60	1.796821e-05	1.779083e-05
4.20	14.64	1.753083e-05	1.733752e-05
4.20	14.68	1.684172e-05	1.662304e-05
4.20	14.72	1.582709e-05	1.558642e-05
4.20	14.76	1.459272e-05	1.434776e-05
4.20	14.80	1.327061e-05	1.303295e-05
4.20	14.84	1.195053e-05	1.172765e-05
4.20	14.88	1.069403e-05	1.048929e-05
4.20	14.92	9.513779e-06	9.325976e-06
4.20	14.96	8.411229e-06	8.239307e-06
4.20	15.00	7.373221e-06	7.215345e-06
4.20	15.04	6.390949e-06	6.245679e-06
4.20	15.08	5.456324e-06	5.322673e-06
4.20	15.12	4.568902e-06	4.446433e-06
4.20	15.16	3.737815e-06	3.629386e-06
4.20	15.20	3.000795e-06	2.908310e-06
4.20	15.24	2.365103e-06	2.287688e-06
4.20	15.28	1.831170e-06	1.767972e-06
4.20	15.32	1.393844e-06	1.343360e-06
4.20	15.36	1.043388e-06	1.003896e-06
4.20	15.40	7.679502e-07	7.373949e-07
4.20	15.44	5.536201e-07	5.302890e-07
4.20	15.48	3.896247e-07	3.722343e-07
4.20	15.52	2.678064e-07	2.553005e-07
4.20	15.56	1.804947e-07	1.717563e-07
4.20	15.60	1.192894e-07	1.132469e-07
4.20	15.64	7.649871e-08	7.232991e-08
4.20	15.68	4.658479e-08	4.376379e-08
4.20	15.72	2.628346e-08	2.447077e-08
4.20	15.76	1.309197e-08	1.198886e-08
4.20	15.80	4.872020e-09	4.242918e-09
4.20	15.84	0.000000e+00	0.000000e+00
4.20	15.88	0.000000e+00	0.000000e+00
4.20	15.92	0.000000e+00	0.000000e+00
4.20	15.96	0.000000e+00	0.000000e+00
4.20	16.00	0.000000e+00	0.000000e+00
4.30	6.00	0.000000e+00	0.000000e+00
4.30	6.04	0.000000e+00	0.000000e+00
4.30	6.08	0.000000e+00	0.000000e+00
4.30	6.12	0.000000e+00	0.000000e+00
4.30	6.16	0.000000e+00	0.000000e+00
4.30	6.20	0.000000e+00	0.000000e+00
4.30	6.24	0.000000e+00	0.000000e+00
4.30	6.28	0.000000e+00	0.000000e+00
4.30	6.32	0.000000e+00	0.000000e+00
4.30	6.36	0.000000e+00	0.000000e+00
4.30	6.40	0.000000e+00	0.000000e+00
4.30	6.44	0.000000e+00	0.000000e+00
4.30	6.48	0.000000e+00	0.000000e+00
4.30	6.52	0.000000e+00	0.000000e+00
4.30	6.56	0.000000e+00	0.000000e+00
4.30	6.60	0.000000e+00	0.000000e+00
4.30	6.64	0.000000e+00	0.000000e+00
4.30	6.68	0.000000e+00	0.000000e+00
4.30	6.72	0.000000e+00	0.000000e+00
4.30	6.76	9.767471e-15	9.792526e-15
4.30	6.80	1.687238e-12	1.706260e-12
4.30	6.84	1.459942e-11	1.480466e-11
4.30	6.88	5.569876e-11	5.658992e-11
4.30	6.92	1.458073e-10	1.484222e-10
4.30	6.96	3.081456e-10	3.143442e-10
4.30	7.00	5.689834e-10	5.818687e-10
4.30	7.04	9.605638e-10	9.851755e-10
4.30	7.08	1.523082e-09	1.567432e-09
4.30	7.12	2.297035e-09	2.372807e-09
4.30	7.16	3.294173e-09	3.414875e-09
4.30	7.20	4.483937e-09	4.661277e-09
4.30	7.24	5.812376e-09	6.053697e-09
4.30	7.28	7.221734e-09	7.529042e-09
4.30	7.32	8.664654e-09	9.034494e-09
4.30	7.36	1.011901e-08	1.054226e-08
4.30	7.40	1.159112e-08	1.205374e-08
4.30	7.44	1.310972e-08	1.359441e-08
4.30	7.48	1.472196e-08	1.520937e-08
4.30	7.52	1.647817e-08	1.694887e-08
4.30	7.56	1.842518e-08	1.886132e-08
4.30	7.60	2.061907e-08	2.100358e-08
4.30	7.64	2.311965e-08	2.343759e-08
4.30	7.68	2.597106e-08	2.621592e-08
4.30	7.72	2.919575e-08	2.937182e-08
4.30	7.76	3.279195e-08	3.291283e-08
4.30	7.80	3.671762e-08	3.680233e-08
4.30	7.84	4.086983e-08	4.093584e-08
4.30	7.88	4.508603e-08	4.514060e-08
4.30	7.92	4.916928e-08	4.920220e-08
4.30	7.96	5.293511e-08	5.291562e-08
4.30	8.00	5.627303e-08	5.615244e-08
4.30	8.04	5.917770e-08	5.889621e-08
4.30	8.08	6.172705e-08	6.122092e-08
4.30	8.12	6.403823e-08	6.324456e-08
4.30	8.16	6.622560e-08	6.508631e-08
4.30	8.20	6.836881e-08	6.683532e-08
4.30	8.24	7.050742e-08	6.854403e-08
4.30	8.28	7.265244e-08	7.023813e-08
4.30	8.32	7.479381e-08	7.192490e-08
4.30	8.36	7.691227e-08	7.360448e-08
4.30	8.40	7.898726e-08	7.527516e-08
4.30	8.44	8.098797e-08	7.692341e-08
4.30	8.48	8.286679e-08	7.851200e-08
4.30	8.52	8.456853e-08	7.998304e-08
4.30	8.56	8.605368e-08	8.128381e-08
4.30	8.60	8.732033e-08	8.239641e-08
4.30	8.64	8.840963e-08	8.334803e-08
4.30	8.68	8.939756e-08	8.420490e-08
4.30	8.72	9.038158e-08	8.505941e-08
4.30	8.76	9.146369e-08	8.601188e-08
4.30	8.80	9.272777e-08	8.714714e-08
4.30	8.84	9.423397e-08	8.852981e-08
4.30	8.88	9.604983e-08	9.023601e-08
4.30	8.92	9.835771e-08	9.245994e-08
4.30	8.96	1.015504e-07	9.560909e-08
4.30	9.00	1.061749e-07	1.002482e-07
4.30	9.04	1.128812e-07	1.070465e-07
4.30	9.08	1.224922e-07	1.168478e-07
4.30	9.12	1.362386e-07	1.309191e-07
4.30	9.16	1.560339e-07	1.512513e-07
4.30	9.20	1.845144e-07	1.806105e-07
4.30	9.24	2.245991e-07	2.220661e-07
4.30	9.28	2.788346e-07	2.782798e-07
4.30	9.32	3.493572e-07	3.514555e-07
4.30	9.36	4.383343e-07	4.438116e-07
4.30	9.40	5.483882e-07	5.580252e-07
4.30	9.44	6.833623e-07	6.979962e-07
4.30	9.48	8.494794e-07	8.700130e-07
4.30	9.52	1.056573e-06	1.084024e-06
4.30	9.56	1.319685e-06	1.355292e-06
4.30	9.60	1.661640e-06	1.707056e-06
4.30	9.64	2.114552e-06	2.172169e-06
4.30	9.68	2.715408e-06	2.788739e-06
4.30	9.72	3.500966e-06	3.595095e-06
4.30	9.76	4.504675e-06	4.626780e-06
4.30	9.80	5.753264e-06	5.912891e-06
4.30	9.84	7.261612e-06	7.470322e-06
4.30	9.88	9.022157e-06	9.292130e-06
4.30	9.92	1.098742e-05	1.132835e-05
4.30	9.96	1.305956e-05	1.347388e-05
4.30	10.00	1.511417e-05	1.559325e-05
4.30	10.04	1.704478e-05	1.756860e-05
4.30	10.08	1.878971e-05	1.932899e-05
4.30	10.12	2.033489e-05	2.085396e-05
4.30	10.16	2.170219e-05	2.216156e-05
4.30	10.20	2.292674e-05	2.328565e-05
4.30	10.24	2.403719e-05	2.425599e-05
4.30	10.28	2.504417e-05	2.508617e-05
4.30	10.32	2.593181e-05	2.576496e-05
4.30	10.36	2.666690e-05	2.626419e-05
4.30	10.40	2.721968e-05	2.655927e-05
4.30	10.44	2.757339e-05	2.664250e-05
4.30	10.48	2.772577e-05	2.652594e-05
4.30	10.52	2.769105e-05	2.623766e-05
4.30	10.56	2.749562e-05	2.581354e-05
4.30	10.60	2.717053e-05	2.528951e-05
4.30	10.64	2.674568e-05	2.469653e-05
4.30	10.68	2.624617e-05	2.405869e-05
4.30	10.72	2.569096e-05	2.339339e-05
4.30	10.76	2.509433e-05	2.271353e-05
4.30	10.80	2.446978e-05	2.203126e-05
4.30	10.84	2.383051e-05	2.135871e-05
4.30	10.88	2.318757e-05	2.070634e-05
4.30	10.92	2.254991e-05	2.008199e-05
4.30	10.96	2.192536e-05	1.949112e-05
4.30	11.00	2.132063e-05	1.893710e-05
4.30	11.04	2.074093e-05	1.842138e-05
4.30	11.08	2.019007e-05	1.794403e-05
4.30	11.12	1.967116e-05	1.750470e-05
4.30	11.16	1.918645e-05	1.710271e-05
4.30	11.20	1.873684e-05	1.673663e-05
4.30	11.24	1.832198e-05	1.640438e-05
4.30	11.28	1.794067e-05	1.610345e-05
4.30	11.32	1.759126e-05	1.583122e-05
4.30	11.36	1.727175e-05	1.558508e-05
4.30	11.40	1.697995e-05	1.536253e-05
4.30	11.44	1.671348e-05	1.516121e-05
4.30	11.48	1.647030e-05	1.497917e-05
4.30	11.52	1.624851e-05	1.481472e-05
4.30	11.56	1.604619e-05	1.466621e-05
4.30	11.60	1.586159e-05	1.453218e-05
4.30	11.64	1.569319e-05	1.441131e-05
4.30	11.68	1.553955e-05	1.430246e-05
4.30	11.72	1.539938e-05	1.420460e-05
4.30	11.76	1.527150e-05	1.411684e-05
4.30	11.80	1.515492e-05	1.403841e-05
4.30	11.84	1.504877e-05	1.396864e-05
4.30	11.88	1.495227e-05	1.390692e-05
4.30	11.92	1.486459e-05	1.385257e-05
4.30	11.96	1.478517e-05	1.380514e-05
4.30	12.00	1.471350e-05	1.376425e-05
4.30	12.04	1.464916e-05	1.372955e-05
4.30	12.08	1.459175e-05	1.370073e-05
4.30	12.12	1.454093e-05	1.367751e-05
4.30	12.16	1.449636e-05	1.365961e-05
4.30	12.20	1.445772e-05	1.364675e-05
4.30	12.24	1.442470e-05	1.363867e-05
4.30	12.28	1.439703e-05	1.363514e-05
4.30	12.32	1.437446e-05	1.363594e-05
4.30	12.36	1.435676e-05	1.364089e-05
4.30	12.40	1.434371e-05	1.364978e-05
4.30	12.44	1.433509e-05	1.366241e-05
4.30	12.48	1.433067e-05	1.367860e-05
4.30	12.52	1.433025e-05	1.369814e-05
4.30	12.56	1.433358e-05	1.372082e-05
4.30	12.60	1.434044e-05	1.374643e-05
4.30	12.64	1.435071e-05	1.377490e-05
4.30	12.68	1.436434e-05	1.380617e-05
4.30	12.72	1.438138e-05	1.384035e-05
4.30	12.76	1.440198e-05	1.387760e-05
4.30	12.80	1.442620e-05	1.391797e-05
4.30	12.84	1.445398e-05	1.396140e-05
4.30	12.88	1.448521e-05	1.400781e-05
4.30	12.92	1.451977e-05	1.405710e-05
4.30	12.96	1.455757e-05	1.410916e-05
4.30	13.00	1.459853e-05	1.416395e-05
4.30	13.04	1.464255e-05	1.422138e-05
4.30	13.08	1.468954e-05	1.428137e-05
4.30	13.12	1.473940e-05	1.434383e-05
4.30	13.16	1.479204e-05	1.440868e-05
4.30	13.20	1.484738e-05	1.447585e-05
4.30	13.24	1.490535e-05	1.454530e-05
4.30	13.28	1.496592e-05	1.461700e-05
4.30	13.32	1.502914e-05	1.469103e-05
4.30	13.36	1.509504e-05	1.476740e-05
4.30	13.40	1.516359e-05	1.484611e-05
4.30	13.44	1.523477e-05	1.492714e-05
4.30	13.48	1.530853e-05	1.501045e-05
4.30	13.52	1.538480e-05	1.509597e-05
4.30	13.56	1.546353e-05	1.518367e-05
4.30	13.60	1.554472e-05	1.527356e-05
4.30	13.64	1.562829e-05	1.536554e-05
4.30	13.68	1.571410e-05	1.545951e-05
4.30	13.72	1.580202e-05	1.555532e-05
4.30	13.76	1.589190e-05	1.565284e-05
4.30	13.80	1.598361e-05	1.575193e-05
4.30	13.84	1.607705e-05	1.585256e-05
4.30	13.88	1.617263e-05	1.595516e-05
4.30	13.92	1.627068e-05	1.606003e-05
4.30	13.96	1.637083e-05	1.616666e-05
4.30	14.00	1.647067e-05	1.627238e-05
4.30	14.04	1.656711e-05	1.637441e-05
4.30	14.08	1.665972e-05	1.647242e-05
4.30	14.12	1.674801e-05	1.656587e-05
4.30	14.16	1.683090e-05	1.665365e-05
4.30	14.20	1.690699e-05	1.673434e-05
4.30	14.24	1.697476e-05	1.680641e-05
4.30	14.28	1.703201e-05	1.686754e-05
4.30	14.32	1.707585e-05	1.691490e-05
4.30	14.36	1.710407e-05	1.694639e-05
4.30	14.40	1.711475e-05	1.696007e-05
4.30	14.44	1.710558e-05	1.695352e-05
4.30	14.48	1.707219e-05	1.692181e-05
4.30	14.52	1.699811e-05	1.684683e-05
4.30	14.56	1.685551e-05	1.670005e-05
4.30	14.60	1.660648e-05	1.644232e-05
4.30	14.64	1.619746e-05	1.601833e-05
4.30	14.68	1.555179e-05	1.534910e-05
4.30	14.72	1.460320e-05	1.438007e-05
4.30	14.76	1.345047e-05	1.322312e-05
4.30	14.80	1.221739e-05	1.199717e-05
4.30	14.84	1.098854e-05	1.078190e-05
4.30	14.88	9.822402e-06	9.633985e-06
4.30	14.92	8.737343e-06	8.565015e-06
4.30	14.96	7.722988e-06	7.565222e-06
4.30	15.00	6.767050e-06	6.622059e-06
4.30	15.04	5.862377e-06	5.728961e-06
4.30	15.08	5.000847e-06	4.877859e-06
4.30	15.12	4.180285e-06	4.067335e-06
4.30	15.16	3.414089e-06	3.314592e-06
4.30	15.20	2.733731e-06	2.648468e-06
4.30	15.24	2.148206e-06	2.077262e-06
4.30	15.28	1.658250e-06	1.600488e-06
4.30	15.32	1.258204e-06	1.212214e-06
4.30	15.36	9.391279e-07	9.032750e-07
4.30	15.40	6.889544e-07	6.613136e-07
4.30	15.44	4.949158e-07	4.738964e-07
4.30	15.48	3.470485e-07	3.314433e-07
4.30	15.52	2.377489e-07	2.265631e-07
4.30	15.56	1.600333e-07	1.522756e-07
4.30	15.60	1.057590e-07	1.003982e-07
4.30	15.64	6.778738e-08	6.408357e-08
4.30	15.68	4.120171e-08	3.869867e-08
4.30	15.72	2.318845e-08	2.158148e-08
4.30	15.76	1.152547e-08	1.054913e-08
4.30	15.80	4.266030e-09	3.712927e-09
4.30	15.84	0.000000e+00	0.000000e+00
4.30	15.88	0.000000e+00	0.000000e+00
4.30	15.92	0.000000e+00	0.000000e+00
4.30	15.96	0.000000e+00	0.000000e+00
4.30	16.00	0.000000e+00	0.000000e+00
4.40	6.00	0.000000e+00	0.000000e+00
4.40	6.04	0.000000e+00	0.000000e+00
4.40	6.08	0.000000e+00	0.000000e+00
4.40	6.12	0.000000e+00	0.000000e+00
4.40	6.16	0.000000e+00	0.000000e+00
4.40	6.20	0.000000e+00	0.000000e+00
4.40	6.24	0.000000e+00	0.000000e+00
4.40	6.28	0.000000e+00	0.000000e+00
4.40	6.32	0.000000e+00	0.000000e+00
4.40	6.36	0.000000e+00	0.000000e+00
4.40	6.40	0.000000e+00	0.000000e+00
4.40	6.44	0.000000e+00	0.000000e+00
4.40	6.48	0.000000e+00	0.000000e+00
4.40	6.52	0.000000e+00	0.000000e+00
4.40	6.56	0.000000e+00	0.000000e+00
4.40	6.60	0.000000e+00	0.000000e+00
4.40	6.64	0.000000e+00	0.000000e+00
4.40	6.68	0.000000e+00	0.000000e+00
4.40	6.72	0.000000e+00	0.000000e+00
4.40	6.76	9.107173e-15	9.130463e-15
4.40	6.80	1.574441e-12	1.592196e-12
4.40	6.84	1.364801e-11	1.383988e-11
4.40	6.88	5.223167e-11	5.306707e-11
4.40	6.92	1.371086e-10	1.395657e-10
4.40	6.96	2.902453e-10	2.960786e-10
4.40	7.00	5.362541e-10	5.483882e-10
4.40	7.04	9.051388e-10	9.283171e-10
4.40	7.08	1.434341e-09	1.476099e-09
4.40	7.12	2.161881e-09	2.233215e-09
4.40	7.16	3.098949e-09	3.212588e-09
4.40	7.20	4.216482e-09	4.383459e-09
4.40	7.24	5.462203e-09	5.689338e-09
4.40	7.28	6.779873e-09	7.068820e-09
4.40	7.32	8.124142e-09	8.471333e-09
4.40	7.36	9.474791e-09	9.871382e-09
4.40	7.40	1.083901e-08	1.127163e-08
4.40	7.44	1.224462e-08	1.269691e-08
4.40	7.48	1.373632e-08	1.418998e-08
4.40	7.52	1.536163e-08	1.579831e-08
4.40	7.56	1.716502e-08	1.756789e-08
4.40	7.60	1.919984e-08	1.955294e-08
4.40	7.64	2.152221e-08	2.181168e-08
4.40	7.68	2.417288e-08	2.439276e-08
4.40	7.72	2.717369e-08	2.732846e-08
4.40	7.76	3.052484e-08	3.062819e-08
4.40	7.80	3.418536e-08	3.425629e-08
4.40	7.84	3.805255e-08	3.810820e-08
4.40	7.88	4.196494e-08	4.201194e-08
4.40	7.92	4.572873e-08	4.575628e-08
4.40	7.96	4.916831e-08	4.914575e-08
4.40	8.00	5.218867e-08	5.206881e-08
4.40	8.04	5.479971e-08	5.452599e-08
4.40	8.08	5.708821e-08	5.660124e-08
4.40	8.12	5.917227e-08	5.841392e-08
4.40	8.16	6.115895e-08	6.007612e-08
4.40	8.20	6.311626e-08	6.166514e-08
4.40	8.24	6.507405e-08	6.322254e-08
4.40	8.28	6.703704e-08	6.476641e-08
4.40	8.32	6.899352e-08	6.630140e-08
