# Photo-pion interaction rate for the cosmic infrared and optical background radiation model of Kneiske et al. 2004
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
2.00	9.36	4.248963e-06	4.210718e-06
2.00	9.40	4.590626e-06	4.544574e-06
2.00	9.44	4.979137e-06	4.924286e-06
2.00	9.48	5.439377e-06	5.375661e-06
2.00	9.52	6.016253e-06	5.945155e-06
2.00	9.56	6.778136e-06	6.703501e-06
2.00	9.60	7.816706e-06	7.745668e-06
2.00	9.64	9.255872e-06	9.200346e-06
2.00	9.68	1.126034e-05	1.123893e-05
2.00	9.72	1.404206e-05	1.408241e-05
2.00	9.76	1.786468e-05	1.800663e-05
2.00	9.80	2.300719e-05	2.330443e-05
2.00	9.84	2.972125e-05	3.023966e-05
2.00	9.88	3.821105e-05	3.902512e-05
2.00	9.92	4.863707e-05	4.982711e-05
2.00	9.96	6.107656e-05	6.272456e-05
2.00	10.00	7.547011e-05	7.765107e-05
2.00	10.04	9.161864e-05	9.438777e-05
2.00	10.08	1.091589e-04	1.125358e-04
2.00	10.12	1.275927e-04	1.315473e-04
2.00	10.16	1.463318e-04	1.507723e-04
2.00	10.20	1.646912e-04	1.694536e-04
2.00	10.24	1.819626e-04	1.868033e-04
2.00	10.28	1.975755e-04	2.021724e-04
2.00	10.32	2.112193e-04	2.151978e-04
2.00	10.36	2.227888e-04	2.257543e-04
2.00	10.40	2.322926e-04	2.338512e-04
2.00	10.44	2.398131e-04	2.395926e-04
2.00	10.48	2.454677e-04	2.431412e-04
2.00	10.52	2.493864e-04	2.446943e-04
2.00	10.56	2.516964e-04	2.444675e-04
2.00	10.60	2.525083e-04	2.426744e-04
2.00	10.64	2.519341e-04	2.395288e-04
2.00	10.68	2.501460e-04	2.352990e-04
2.00	10.72	2.473152e-04	2.302488e-04
2.00	10.76	2.435730e-04	2.245981e-04
2.00	10.80	2.390747e-04	2.185505e-04
2.00	10.84	2.339865e-04	2.122799e-04
2.00	10.88	2.284579e-04	2.059293e-04
2.00	10.92	2.226339e-04	1.996209e-04
2.00	10.96	2.166442e-04	1.934491e-04
2.00	11.00	2.106076e-04	1.874938e-04
2.00	11.04	2.046327e-04	1.818170e-04
2.00	11.08	1.988072e-04	1.764612e-04
2.00	11.12	1.932015e-04	1.714536e-04
2.00	11.16	1.878677e-04	1.668068e-04
2.00	11.20	1.828405e-04	1.625221e-04
2.00	11.24	1.781403e-04	1.585923e-04
2.00	11.28	1.737744e-04	1.550027e-04
2.00	11.32	1.697395e-04	1.517339e-04
2.00	11.36	1.660249e-04	1.487634e-04
2.00	11.40	1.626152e-04	1.460681e-04
2.00	11.44	1.594928e-04	1.436260e-04
2.00	11.48	1.566385e-04	1.414159e-04
2.00	11.52	1.540310e-04	1.394164e-04
2.00	11.56	1.516489e-04	1.376067e-04
2.00	11.60	1.494714e-04	1.359679e-04
2.00	11.64	1.474794e-04	1.344829e-04
2.00	11.68	1.456557e-04	1.331366e-04
2.00	11.72	1.439849e-04	1.319164e-04
2.00	11.76	1.424540e-04	1.308113e-04
2.00	11.80	1.410525e-04	1.298131e-04
2.00	11.84	1.397708e-04	1.289140e-04
2.00	11.88	1.385997e-04	1.281071e-04
2.00	11.92	1.375314e-04	1.273859e-04
2.00	11.96	1.365582e-04	1.267441e-04
2.00	12.00	1.356738e-04	1.261766e-04
2.00	12.04	1.348722e-04	1.256784e-04
2.00	12.08	1.341479e-04	1.252455e-04
2.00	12.12	1.334961e-04	1.248739e-04
2.00	12.16	1.329125e-04	1.245599e-04
2.00	12.20	1.323928e-04	1.243003e-04
2.00	12.24	1.319334e-04	1.240918e-04
2.00	12.28	1.315309e-04	1.239317e-04
2.00	12.32	1.311824e-04	1.238176e-04
2.00	12.36	1.308850e-04	1.237469e-04
2.00	12.40	1.306363e-04	1.237176e-04
2.00	12.44	1.304340e-04	1.237276e-04
2.00	12.48	1.302756e-04	1.237750e-04
2.00	12.52	1.301591e-04	1.238577e-04
2.00	12.56	1.300826e-04	1.239743e-04
2.00	12.60	1.300443e-04	1.241232e-04
2.00	12.64	1.300429e-04	1.243032e-04
2.00	12.68	1.300769e-04	1.245131e-04
2.00	12.72	1.301453e-04	1.247520e-04
2.00	12.76	1.302468e-04	1.250189e-04
2.00	12.80	1.303804e-04	1.253129e-04
2.00	12.84	1.305452e-04	1.256332e-04
2.00	12.88	1.307400e-04	1.259787e-04
2.00	12.92	1.309634e-04	1.263483e-04
2.00	12.96	1.312145e-04	1.267412e-04
2.00	13.00	1.314926e-04	1.271567e-04
2.00	13.04	1.317971e-04	1.275944e-04
2.00	13.08	1.321271e-04	1.280536e-04
2.00	13.12	1.324818e-04	1.285337e-04
2.00	13.16	1.328606e-04	1.290339e-04
2.00	13.20	1.332637e-04	1.295551e-04
2.00	13.24	1.336926e-04	1.300985e-04
2.00	13.28	1.341468e-04	1.306639e-04
2.00	13.32	1.346278e-04	1.312528e-04
2.00	13.36	1.351357e-04	1.318652e-04
2.00	13.40	1.356693e-04	1.325001e-04
2.00	13.44	1.362269e-04	1.331559e-04
2.00	13.48	1.368081e-04	1.338321e-04
2.00	13.52	1.374105e-04	1.345264e-04
2.00	13.56	1.380323e-04	1.352372e-04
2.00	13.60	1.386722e-04	1.359632e-04
2.00	13.64	1.393264e-04	1.367005e-04
2.00	13.68	1.399926e-04	1.374472e-04
2.00	13.72	1.406692e-04	1.382016e-04
2.00	13.76	1.413539e-04	1.389616e-04
2.00	13.80	1.420447e-04	1.397256e-04
2.00	13.84	1.427436e-04	1.404954e-04
2.00	13.88	1.434495e-04	1.412700e-04
2.00	13.92	1.441636e-04	1.420512e-04
2.00	13.96	1.448893e-04	1.428422e-04
2.00	14.00	1.456262e-04	1.436423e-04
2.00	14.04	1.463753e-04	1.444527e-04
2.00	14.08	1.471366e-04	1.452736e-04
2.00	14.12	1.479090e-04	1.461034e-04
2.00	14.16	1.486895e-04	1.469395e-04
2.00	14.20	1.494773e-04	1.477810e-04
2.00	14.24	1.502689e-04	1.486242e-04
2.00	14.28	1.510615e-04	1.494668e-04
2.00	14.32	1.518524e-04	1.503054e-04
2.00	14.36	1.526303e-04	1.511285e-04
2.00	14.40	1.533893e-04	1.519305e-04
2.00	14.44	1.541020e-04	1.526803e-04
2.00	14.48	1.547343e-04	1.533463e-04
2.00	14.52	1.552538e-04	1.538898e-04
2.00	14.56	1.554918e-04	1.541278e-04
2.00	14.60	1.552290e-04	1.538407e-04
2.00	14.64	1.543324e-04	1.529253e-04
2.00	14.68	1.527370e-04	1.512904e-04
2.00	14.72	1.501963e-04	1.486837e-04
2.00	14.76	1.465156e-04	1.449328e-04
2.00	14.80	1.415120e-04	1.398295e-04
2.00	14.84	1.348923e-04	1.331153e-04
2.00	14.88	1.269167e-04	1.250713e-04
2.00	14.92	1.175189e-04	1.155924e-04
2.00	14.96	1.068884e-04	1.049495e-04
2.00	15.00	9.532488e-05	9.338026e-05
2.00	15.04	8.357751e-05	8.178053e-05
2.00	15.08	7.238745e-05	7.072898e-05
2.00	15.12	6.172513e-05	6.019679e-05
2.00	15.16	5.181416e-05	5.046750e-05
2.00	15.20	4.292452e-05	4.174194e-05
2.00	15.24	3.497487e-05	3.395601e-05
2.00	15.28	2.815146e-05	2.729885e-05
2.00	15.32	2.236996e-05	2.165766e-05
2.00	15.36	1.753257e-05	1.695646e-05
2.00	15.40	1.361310e-05	1.315095e-05
2.00	15.44	1.044294e-05	1.007552e-05
2.00	15.48	7.937894e-06	7.652781e-06
2.00	15.52	5.983402e-06	5.762412e-06
2.00	15.56	4.465666e-06	4.297290e-06
2.00	15.60	3.311754e-06	3.184617e-06
2.00	15.64	2.436426e-06	2.340689e-06
2.00	15.68	1.779029e-06	1.708111e-06
2.00	15.72	1.290014e-06	1.237542e-06
2.00	15.76	9.267610e-07	8.883021e-07
2.00	15.80	6.605998e-07	6.326826e-07
2.00	15.84	4.661786e-07	4.459542e-07
2.00	15.88	3.247492e-07	3.102825e-07
2.00	15.92	2.226755e-07	2.123725e-07
2.00	15.96	1.490168e-07	1.417358e-07
2.00	16.00	9.618898e-08	9.110737e-08
2.10	6.00	0.000000e+00	0.000000e+00
2.10	6.04	0.000000e+00	0.000000e+00
2.10	6.08	0.000000e+00	0.000000e+00
2.10	6.12	0.000000e+00	0.000000e+00
2.10	6.16	0.000000e+00	0.000000e+00
2.10	6.20	0.000000e+00	0.000000e+00
2.10	6.24	0.000000e+00	0.000000e+00
2.10	6.28	0.000000e+00	0.000000e+00
2.10	6.32	0.000000e+00	0.000000e+00
2.10	6.36	0.000000e+00	0.000000e+00
2.10	6.40	0.000000e+00	0.000000e+00
2.10	6.44	0.000000e+00	0.000000e+00
2.10	6.48	0.000000e+00	0.000000e+00
2.10	6.52	0.000000e+00	0.000000e+00
2.10	6.56	0.000000e+00	0.000000e+00
2.10	6.60	0.000000e+00	0.000000e+00
2.10	6.64	0.000000e+00	0.000000e+00
2.10	6.68	0.000000e+00	0.000000e+00
2.10	6.72	0.000000e+00	0.000000e+00
2.10	6.76	0.000000e+00	0.000000e+00
2.10	6.80	0.000000e+00	0.000000e+00
2.10	6.84	2.956743e-12	2.270111e-12
2.10	6.88	3.635200e-11	3.320060e-11
2.10	6.92	1.491085e-10	1.431145e-10
2.10	6.96	4.068590e-10	3.996658e-10
2.10	7.00	8.867625e-10	8.824906e-10
2.10	7.04	1.678636e-09	1.684567e-09
2.10	7.08	2.899410e-09	2.927778e-09
2.10	7.12	4.700356e-09	4.772444e-09
2.10	7.16	7.250934e-09	7.403957e-09
2.10	7.20	1.064504e-08	1.093323e-08
2.10	7.24	1.485162e-08	1.532918e-08
2.10	7.28	1.976063e-08	2.046827e-08
2.10	7.32	2.523183e-08	2.619440e-08
2.10	7.36	3.113917e-08	3.236575e-08
2.10	7.40	3.739994e-08	3.888097e-08
2.10	7.44	4.397785e-08	4.568458e-08
2.10	7.48	5.087739e-08	5.276270e-08
2.10	7.52	5.816336e-08	6.016306e-08
2.10	7.56	6.594451e-08	6.798935e-08
2.10	7.60	7.436350e-08	7.638189e-08
2.10	7.64	8.362430e-08	8.554043e-08
2.10	7.68	9.398701e-08	9.572791e-08
2.10	7.72	1.057326e-07	1.072506e-07
2.10	7.76	1.191040e-07	1.203832e-07
2.10	7.80	1.342956e-07	1.353532e-07
2.10	7.84	1.514647e-07	1.523430e-07
2.10	7.88	1.707193e-07	1.714746e-07
2.10	7.92	1.921484e-07	1.928406e-07
2.10	7.96	2.158817e-07	2.165669e-07
2.10	8.00	2.421169e-07	2.428476e-07
2.10	8.04	2.711282e-07	2.719495e-07
2.10	8.08	3.032581e-07	3.042025e-07
2.10	8.12	3.387979e-07	3.398844e-07
2.10	8.16	3.778530e-07	3.790795e-07
2.10	8.20	4.203151e-07	4.216421e-07
2.10	8.24	4.658353e-07	4.671789e-07
2.10	8.28	5.138593e-07	5.150906e-07
2.10	8.32	5.636775e-07	5.646114e-07
2.10	8.36	6.144088e-07	6.147894e-07
2.10	8.40	6.649485e-07	6.644296e-07
2.10	8.44	7.141964e-07	7.123273e-07
2.10	8.48	7.615002e-07	7.577405e-07
2.10	8.52	8.068071e-07	8.005631e-07
2.10	8.56	8.508379e-07	8.415149e-07
2.10	8.60	8.952321e-07	8.822997e-07
2.10	8.64	9.423123e-07	9.253738e-07
2.10	8.68	9.946722e-07	9.735284e-07
2.10	8.72	1.055074e-06	1.029772e-06
2.10	8.76	1.126176e-06	1.097034e-06
2.10	8.80	1.210316e-06	1.177929e-06
2.10	8.84	1.309644e-06	1.274853e-06
2.10	8.88	1.425695e-06	1.389545e-06
2.10	8.92	1.559111e-06	1.522800e-06
2.10	8.96	1.709810e-06	1.674558e-06
2.10	9.00	1.876949e-06	1.843828e-06
2.10	9.04	2.058774e-06	2.028579e-06
2.10	9.08	2.253295e-06	2.226385e-06
2.10	9.12	2.458726e-06	2.434909e-06
2.10	9.16	2.673621e-06	2.652143e-06
2.10	9.20	2.897718e-06	2.877336e-06
2.10	9.24	3.132143e-06	3.111215e-06
2.10	9.28	3.379330e-06	3.355998e-06
2.10	9.32	3.643288e-06	3.615645e-06
2.10	9.36	3.930245e-06	3.896497e-06
2.10	9.40	4.249018e-06	4.207738e-06
2.10	9.44	4.612534e-06	4.562880e-06
2.10	9.48	5.044458e-06	4.986481e-06
2.10	9.52	5.587430e-06	5.522661e-06
2.10	9.56	6.306345e-06	6.238553e-06
2.10	9.60	7.288179e-06	7.224246e-06
2.10	9.64	8.650449e-06	8.601780e-06
2.10	9.68	1.054922e-05	1.053355e-05
2.10	9.72	1.318505e-05	1.322867e-05
2.10	9.76	1.680695e-05	1.694764e-05
2.10	9.80	2.167753e-05	2.196618e-05
2.10	9.84	2.803226e-05	2.853116e-05
2.10	9.88	3.605977e-05	3.683919e-05
2.10	9.92	4.590522e-05	4.704069e-05
2.10	9.96	5.763371e-05	5.920195e-05
2.10	10.00	7.118055e-05	7.325120e-05
2.10	10.04	8.634892e-05	8.897236e-05
2.10	10.08	1.027871e-04	1.059794e-04
2.10	10.12	1.200172e-04	1.237469e-04
2.10	10.16	1.374792e-04	1.416562e-04
2.10	10.20	1.545279e-04	1.589936e-04
2.10	10.24	1.705041e-04	1.750255e-04
2.10	10.28	1.848848e-04	1.891563e-04
2.10	10.32	1.973929e-04	2.010606e-04
2.10	10.36	2.079430e-04	2.106360e-04
2.10	10.40	2.165550e-04	2.179050e-04
2.10	10.44	2.233169e-04	2.229778e-04
2.10	10.48	2.283478e-04	2.260182e-04
2.10	10.52	2.317767e-04	2.272201e-04
2.10	10.56	2.337265e-04	2.267908e-04
2.10	10.60	2.343034e-04	2.249340e-04
2.10	10.64	2.336132e-04	2.218509e-04
2.10	10.68	2.318155e-04	2.177914e-04
2.10	10.72	2.290680e-04	2.129988e-04
2.10	10.76	2.254914e-04	2.076745e-04
2.10	10.80	2.212293e-04	2.020049e-04
2.10	10.84	2.164357e-04	1.961488e-04
2.10	10.88	2.112489e-04	1.902361e-04
2.10	10.92	2.058027e-04	1.843777e-04
2.10	10.96	2.002172e-04	1.786590e-04
2.10	11.00	1.946019e-04	1.731515e-04
2.10	11.04	1.890564e-04	1.679108e-04
2.10	11.08	1.836606e-04	1.629739e-04
2.10	11.12	1.784779e-04	1.583645e-04
2.10	11.16	1.735550e-04	1.540924e-04
2.10	11.20	1.689220e-04	1.501575e-04
2.10	11.24	1.645962e-04	1.465519e-04
2.10	11.28	1.605826e-04	1.432611e-04
2.10	11.32	1.568770e-04	1.402664e-04
2.10	11.36	1.534683e-04	1.375465e-04
2.10	11.40	1.503412e-04	1.350795e-04
2.10	11.44	1.474789e-04	1.328448e-04
2.10	11.48	1.448630e-04	1.308225e-04
2.10	11.52	1.424736e-04	1.289929e-04
2.10	11.56	1.402907e-04	1.273368e-04
2.10	11.60	1.382953e-04	1.258369e-04
2.10	11.64	1.364696e-04	1.244776e-04
2.10	11.68	1.347978e-04	1.232452e-04
2.10	11.72	1.332662e-04	1.221281e-04
2.10	11.76	1.318628e-04	1.211166e-04
2.10	11.80	1.305780e-04	1.202029e-04
2.10	11.84	1.294030e-04	1.193802e-04
2.10	11.88	1.283295e-04	1.186421e-04
2.10	11.92	1.273502e-04	1.179827e-04
2.10	11.96	1.264583e-04	1.173961e-04
2.10	12.00	1.256481e-04	1.168779e-04
2.10	12.04	1.249138e-04	1.164235e-04
2.10	12.08	1.242507e-04	1.160292e-04
2.10	12.12	1.236543e-04	1.156912e-04
2.10	12.16	1.231205e-04	1.154063e-04
2.10	12.20	1.226456e-04	1.151714e-04
2.10	12.24	1.222261e-04	1.149836e-04
2.10	12.28	1.218591e-04	1.148404e-04
2.10	12.32	1.215418e-04	1.147394e-04
2.10	12.36	1.212715e-04	1.146785e-04
2.10	12.40	1.210461e-04	1.146556e-04
2.10	12.44	1.208634e-04	1.146691e-04
2.10	12.48	1.207213e-04	1.147170e-04
2.10	12.52	1.206179e-04	1.147976e-04
2.10	12.56	1.205515e-04	1.149096e-04
2.10	12.60	1.205206e-04	1.150515e-04
2.10	12.64	1.205235e-04	1.152220e-04
2.10	12.68	1.205592e-04	1.154202e-04
2.10	12.72	1.206266e-04	1.156451e-04
2.10	12.76	1.207247e-04	1.158960e-04
2.10	12.80	1.208524e-04	1.161718e-04
2.10	12.84	1.210089e-04	1.164720e-04
2.10	12.88	1.211931e-04	1.167954e-04
2.10	12.92	1.214040e-04	1.171413e-04
2.10	12.96	1.216406e-04	1.175088e-04
2.10	13.00	1.219022e-04	1.178974e-04
2.10	13.04	1.221882e-04	1.183065e-04
2.10	13.08	1.224978e-04	1.187354e-04
2.10	13.12	1.228303e-04	1.191837e-04
2.10	13.16	1.231850e-04	1.196506e-04
2.10	13.20	1.235623e-04	1.201370e-04
2.10	13.24	1.239636e-04	1.206441e-04
2.10	13.28	1.243885e-04	1.211716e-04
2.10	13.32	1.248381e-04	1.217208e-04
2.10	13.36	1.253123e-04	1.222917e-04
2.10	13.40	1.258104e-04	1.228833e-04
2.10	13.44	1.263306e-04	1.234941e-04
2.10	13.48	1.268725e-04	1.241238e-04
2.10	13.52	1.274339e-04	1.247701e-04
2.10	13.56	1.280130e-04	1.254313e-04
2.10	13.60	1.286084e-04	1.261062e-04
2.10	13.64	1.292169e-04	1.267915e-04
2.10	13.68	1.298362e-04	1.274851e-04
2.10	13.72	1.304648e-04	1.281856e-04
2.10	13.76	1.311008e-04	1.288911e-04
2.10	13.80	1.317422e-04	1.296000e-04
2.10	13.84	1.323909e-04	1.303143e-04
2.10	13.88	1.330463e-04	1.310331e-04
2.10	13.92	1.337093e-04	1.317582e-04
2.10	13.96	1.343834e-04	1.324926e-04
2.10	14.00	1.350683e-04	1.332358e-04
2.10	14.04	1.357646e-04	1.339889e-04
2.10	14.08	1.364725e-04	1.347519e-04
2.10	14.12	1.371909e-04	1.355233e-04
2.10	14.16	1.379167e-04	1.363004e-04
2.10	14.20	1.386490e-04	1.370822e-04
2.10	14.24	1.393844e-04	1.378653e-04
2.10	14.28	1.401204e-04	1.386473e-04
2.10	14.32	1.408540e-04	1.394249e-04
2.10	14.36	1.415748e-04	1.401875e-04
2.10	14.40	1.422772e-04	1.409294e-04
2.10	14.44	1.429353e-04	1.416216e-04
2.10	14.48	1.435164e-04	1.422335e-04
2.10	14.52	1.439897e-04	1.427284e-04
2.10	14.56	1.441952e-04	1.429329e-04
2.10	14.60	1.439244e-04	1.426379e-04
2.10	14.64	1.430511e-04	1.417458e-04
2.10	14.68	1.415153e-04	1.401718e-04
2.10	14.72	1.390837e-04	1.376768e-04
2.10	14.76	1.355742e-04	1.341006e-04
2.10	14.80	1.308178e-04	1.292499e-04
2.10	14.84	1.245408e-04	1.228840e-04
2.10	14.88	1.169982e-04	1.152781e-04
2.10	14.92	1.081340e-04	1.063393e-04
2.10	14.96	9.814072e-05	9.633849e-05
2.10	15.00	8.731595e-05	8.551266e-05
2.10	15.04	7.635927e-05	7.469715e-05
2.10	15.08	6.595658e-05	6.442657e-05
2.10	15.12	5.607689e-05	5.467067e-05
2.10	15.16	4.692718e-05	4.569265e-05
2.10	15.20	3.875581e-05	3.767573e-05
2.10	15.24	3.148000e-05	3.055293e-05
2.10	15.28	2.526129e-05	2.448843e-05
2.10	15.32	2.001431e-05	1.937107e-05
2.10	15.36	1.564198e-05	1.512356e-05
2.10	15.40	1.211259e-05	1.169814e-05
2.10	15.44	9.268562e-06	8.940156e-06
2.10	15.48	7.028682e-06	6.774582e-06
2.10	15.52	5.286512e-06	5.090129e-06
2.10	15.56	3.937713e-06	3.788466e-06
2.10	15.60	2.914846e-06	2.802418e-06
2.10	15.64	2.140860e-06	2.056392e-06
2.10	15.68	1.560854e-06	1.498398e-06
2.10	15.72	1.130240e-06	1.084114e-06
2.10	15.76	8.109766e-07	7.772234e-07
2.10	15.80	5.774165e-07	5.529501e-07
2.10	15.84	4.070669e-07	3.893674e-07
2.10	15.88	2.833202e-07	2.706738e-07
2.10	15.92	1.941127e-07	1.851159e-07
2.10	15.96	1.298129e-07	1.234613e-07
2.10	16.00	8.374195e-08	7.931269e-08
2.20	6.00	0.000000e+00	0.000000e+00
2.20	6.04	0.000000e+00	0.000000e+00
2.20	6.08	0.000000e+00	0.000000e+00
2.20	6.12	0.000000e+00	0.000000e+00
2.20	6.16	0.000000e+00	0.000000e+00
2.20	6.20	0.000000e+00	0.000000e+00
2.20	6.24	0.000000e+00	0.000000e+00
2.20	6.28	0.000000e+00	0.000000e+00
2.20	6.32	0.000000e+00	0.000000e+00
2.20	6.36	0.000000e+00	0.000000e+00
2.20	6.40	0.000000e+00	0.000000e+00
2.20	6.44	0.000000e+00	0.000000e+00
2.20	6.48	0.000000e+00	0.000000e+00
2.20	6.52	0.000000e+00	0.000000e+00
2.20	6.56	0.000000e+00	0.000000e+00
2.20	6.60	0.000000e+00	0.000000e+00
2.20	6.64	0.000000e+00	0.000000e+00
2.20	6.68	0.000000e+00	0.000000e+00
2.20	6.72	0.000000e+00	0.000000e+00
2.20	6.76	0.000000e+00	0.000000e+00
2.20	6.80	0.000000e+00	0.000000e+00
2.20	6.84	2.866523e-12	2.196738e-12
2.20	6.88	3.490372e-11	3.182300e-11
2.20	6.92	1.415514e-10	1.356480e-10
2.20	6.96	3.817473e-10	3.744858e-10
2.20	7.00	8.251516e-10	8.202647e-10
2.20	7.04	1.555350e-09	1.559463e-09
2.20	7.08	2.682201e-09	2.706491e-09
2.20	7.12	4.344920e-09	4.408910e-09
2.20	7.16	6.695206e-09	6.833177e-09
2.20	7.20	9.810783e-09	1.007266e-08
2.20	7.24	1.365699e-08	1.409217e-08
2.20	7.28	1.813732e-08	1.878278e-08
2.20	7.32	2.313111e-08	2.400980e-08
2.20	7.36	2.851938e-08	2.963963e-08
2.20	7.40	3.421332e-08	3.556498e-08
2.20	7.44	4.017378e-08	4.172815e-08
2.20	7.48	4.641463e-08	4.812689e-08
2.20	7.52	5.301419e-08	5.482537e-08
2.20	7.56	6.008647e-08	6.193421e-08
2.20	7.60	6.776791e-08	6.958803e-08
2.20	7.64	7.624710e-08	7.797144e-08
2.20	7.68	8.575962e-08	8.732338e-08
2.20	7.72	9.655051e-08	9.791416e-08
2.20	7.76	1.088203e-07	1.099739e-07
2.20	7.80	1.227215e-07	1.236824e-07
2.20	7.84	1.383715e-07	1.391765e-07
2.20	7.88	1.558352e-07	1.565322e-07
2.20	7.92	1.751553e-07	1.757935e-07
2.20	7.96	1.964294e-07	1.970517e-07
2.20	8.00	2.198492e-07	2.204926e-07
2.20	8.04	2.457037e-07	2.463987e-07
2.20	8.08	2.743615e-07	2.751303e-07
2.20	8.12	3.061462e-07	3.070038e-07
2.20	8.16	3.411814e-07	3.421285e-07
2.20	8.20	3.793544e-07	3.803598e-07
2.20	8.24	4.203185e-07	4.213114e-07
2.20	8.28	4.635574e-07	4.644285e-07
2.20	8.32	5.084413e-07	5.090343e-07
2.20	8.36	5.541886e-07	5.542854e-07
2.20	8.40	5.997946e-07	5.990974e-07
2.20	8.44	6.442560e-07	6.423719e-07
2.20	8.48	6.870100e-07	6.834628e-07
2.20	8.52	7.280653e-07	7.223293e-07
2.20	8.56	7.681285e-07	7.596750e-07
2.20	8.60	8.087316e-07	7.970852e-07
2.20	8.64	8.520408e-07	8.368417e-07
2.20	8.68	9.005034e-07	8.815726e-07
2.20	8.72	9.567545e-07	9.341473e-07
2.20	8.76	1.023326e-06	9.973568e-07
2.20	8.80	1.102413e-06	1.073650e-06
2.20	8.84	1.195983e-06	1.165214e-06
2.20	8.88	1.305389e-06	1.273587e-06
2.20	8.92	1.431111e-06	1.399384e-06
2.20	8.96	1.572918e-06	1.542383e-06
2.20	9.00	1.729870e-06	1.701494e-06
2.20	9.04	1.900197e-06	1.874671e-06
2.20	9.08	2.081955e-06	2.059550e-06
2.20	9.12	2.273439e-06	2.253905e-06
2.20	9.16	2.473311e-06	2.455879e-06
2.20	9.20	2.681408e-06	2.664852e-06
2.20	9.24	2.898941e-06	2.881668e-06
2.20	9.28	3.128384e-06	3.108614e-06
2.20	9.32	3.373702e-06	3.349635e-06
2.20	9.36	3.640957e-06	3.610934e-06
2.20	9.40	3.938634e-06	3.901367e-06
2.20	9.44	4.279068e-06	4.233848e-06
2.20	9.48	4.684755e-06	4.631736e-06
2.20	9.52	5.196187e-06	5.136934e-06
2.20	9.56	5.874972e-06	5.813174e-06
2.20	9.60	6.803659e-06	6.745950e-06
2.20	9.64	8.093763e-06	8.051059e-06
2.20	9.68	9.893259e-06	9.882463e-06
2.20	9.72	1.239204e-05	1.243815e-05
2.20	9.76	1.582543e-05	1.596431e-05
2.20	9.80	2.044080e-05	2.072069e-05
2.20	9.84	2.645855e-05	2.693839e-05
2.20	9.88	3.405290e-05	3.479903e-05
2.20	9.92	4.335492e-05	4.443837e-05
2.20	9.96	5.441855e-05	5.591118e-05
2.20	10.00	6.717444e-05	6.914093e-05
2.20	10.04	8.142823e-05	8.391449e-05
2.20	10.08	9.683929e-05	9.985818e-05
2.20	10.12	1.129492e-04	1.164680e-04
2.20	10.16	1.292249e-04	1.331553e-04
2.20	10.20	1.450591e-04	1.492477e-04
2.20	10.24	1.598386e-04	1.640626e-04
2.20	10.28	1.730853e-04	1.770545e-04
2.20	10.32	1.845530e-04	1.879332e-04
2.20	10.36	1.941741e-04	1.966167e-04
2.20	10.40	2.019788e-04	2.031394e-04
2.20	10.44	2.080591e-04	2.076160e-04
2.20	10.48	2.125345e-04	2.102101e-04
2.20	10.52	2.155317e-04	2.111107e-04
2.20	10.56	2.171690e-04	2.105166e-04
2.20	10.60	2.175473e-04	2.086211e-04
2.20	10.64	2.167664e-04	2.056135e-04
2.20	10.68	2.149742e-04	2.017261e-04
2.20	10.72	2.123159e-04	1.971834e-04
2.20	10.76	2.089026e-04	1.921699e-04
2.20	10.80	2.048672e-04	1.868562e-04
2.20	10.84	2.003526e-04	1.813873e-04
2.20	10.88	1.954867e-04	1.758818e-04
2.20	10.92	1.903935e-04	1.704398e-04
2.20	10.96	1.851841e-04	1.651389e-04
2.20	11.00	1.799594e-04	1.600433e-04
2.20	11.04	1.748107e-04	1.552025e-04
2.20	11.08	1.698108e-04	1.506491e-04
2.20	11.12	1.650169e-04	1.464032e-04
2.20	11.16	1.604707e-04	1.424728e-04
2.20	11.20	1.561984e-04	1.388563e-04
2.20	11.24	1.522143e-04	1.355453e-04
2.20	11.28	1.485219e-04	1.325257e-04
2.20	11.32	1.451159e-04	1.297795e-04
2.20	11.36	1.419851e-04	1.272865e-04
2.20	11.40	1.391147e-04	1.250261e-04
2.20	11.44	1.364882e-04	1.229790e-04
2.20	11.48	1.340884e-04	1.211266e-04
2.20	11.52	1.318966e-04	1.194506e-04
2.20	11.56	1.298941e-04	1.179333e-04
2.20	11.60	1.280634e-04	1.165590e-04
2.20	11.64	1.263883e-04	1.153134e-04
2.20	11.68	1.248543e-04	1.141839e-04
2.20	11.72	1.234488e-04	1.131602e-04
2.20	11.76	1.221609e-04	1.122332e-04
2.20	11.80	1.209817e-04	1.113960e-04
2.20	11.84	1.199034e-04	1.106424e-04
2.20	11.88	1.189183e-04	1.099665e-04
2.20	11.92	1.180198e-04	1.093629e-04
2.20	11.96	1.172016e-04	1.088264e-04
2.20	12.00	1.164585e-04	1.083528e-04
2.20	12.04	1.157853e-04	1.079379e-04
2.20	12.08	1.151776e-04	1.075783e-04
2.20	12.12	1.146313e-04	1.072707e-04
2.20	12.16	1.141426e-04	1.070119e-04
2.20	12.20	1.137081e-04	1.067991e-04
2.20	12.24	1.133248e-04	1.066298e-04
2.20	12.28	1.129898e-04	1.065016e-04
2.20	12.32	1.127006e-04	1.064124e-04
2.20	12.36	1.124548e-04	1.063600e-04
2.20	12.40	1.122503e-04	1.063427e-04
