# Photo-pion interaction rate for the cosmic infrared and optical background radiation (best) model of Dominguez et al. 2011 (arXiv:1007.1459)
#  (redshift dependent)z	log10(gamma)	1/lambda_proton [1/Mpc]	1/lambda_neutron [1/Mpc]
1.50	7.92	2.250465e-07	2.297951e-07
1.50	7.96	2.655781e-07	2.712893e-07
1.50	8.00	3.106824e-07	3.174181e-07
1.50	8.04	3.604877e-07	3.682559e-07
1.50	8.08	4.151797e-07	4.239300e-07
1.50	8.12	4.748492e-07	4.844674e-07
1.50	8.16	5.393120e-07	5.496154e-07
1.50	8.20	6.079948e-07	6.187163e-07
1.50	8.24	6.799954e-07	6.907605e-07
1.50	8.28	7.541871e-07	7.645163e-07
1.50	8.32	8.292982e-07	8.386242e-07
1.50	8.36	9.038875e-07	9.115554e-07
1.50	8.40	9.763521e-07	9.816080e-07
1.50	8.44	1.045085e-06	1.047075e-06
1.50	8.48	1.108651e-06	1.106440e-06
1.50	8.52	1.166143e-06	1.158755e-06
1.50	8.56	1.217460e-06	1.203929e-06
1.50	8.60	1.263620e-06	1.243070e-06
1.50	8.64	1.306723e-06	1.278461e-06
1.50	8.68	1.349398e-06	1.312975e-06
1.50	8.72	1.394508e-06	1.349776e-06
1.50	8.76	1.445401e-06	1.392569e-06
1.50	8.80	1.506170e-06	1.445845e-06
1.50	8.84	1.580474e-06	1.513710e-06
1.50	8.88	1.671160e-06	1.599490e-06
1.50	8.92	1.780538e-06	1.705909e-06
1.50	8.96	1.909952e-06	1.834545e-06
1.50	9.00	2.059348e-06	1.985340e-06
1.50	9.04	2.226518e-06	2.155791e-06
1.50	9.08	2.406693e-06	2.340467e-06
1.50	9.12	2.594684e-06	2.533125e-06
1.50	9.16	2.792828e-06	2.735254e-06
1.50	9.20	3.017147e-06	2.962897e-06
1.50	9.24	3.294017e-06	3.243063e-06
1.50	9.28	3.656036e-06	3.609113e-06
1.50	9.32	4.144329e-06	4.103122e-06
1.50	9.36	4.814583e-06	4.782398e-06
1.50	9.40	5.741638e-06	5.724514e-06
1.50	9.44	7.023519e-06	7.031628e-06
1.50	9.48	8.781072e-06	8.830193e-06
1.50	9.52	1.115548e-05	1.126807e-05
1.50	9.56	1.430769e-05	1.451366e-05
1.50	9.60	1.840832e-05	1.874585e-05
1.50	9.64	2.362559e-05	2.414101e-05
1.50	9.68	3.011582e-05	3.086036e-05
1.50	9.72	3.801881e-05	3.904465e-05
1.50	9.76	4.745996e-05	4.881777e-05
1.50	9.80	5.855284e-05	6.028930e-05
1.50	9.84	7.139777e-05	7.355280e-05
1.50	9.88	8.606979e-05	8.867306e-05
1.50	9.92	1.025971e-04	1.056635e-04
1.50	9.96	1.209444e-04	1.244690e-04
1.50	10.00	1.409960e-04	1.449487e-04
1.50	10.04	1.625400e-04	1.668603e-04
1.50	10.08	1.852513e-04	1.898424e-04
1.50	10.12	2.086928e-04	2.134156e-04
1.50	10.16	2.323167e-04	2.369844e-04
1.50	10.20	2.555008e-04	2.598775e-04
1.50	10.24	2.776081e-04	2.814102e-04
1.50	10.28	2.980304e-04	3.009309e-04
1.50	10.32	3.162257e-04	3.178621e-04
1.50	10.36	3.317539e-04	3.317393e-04
1.50	10.40	3.443287e-04	3.422696e-04
1.50	10.44	3.538450e-04	3.493656e-04
1.50	10.48	3.603997e-04	3.531696e-04
1.50	10.52	3.642559e-04	3.540164e-04
1.50	10.56	3.657623e-04	3.523472e-04
1.50	10.60	3.652946e-04	3.486438e-04
1.50	10.64	3.631959e-04	3.433623e-04
1.50	10.68	3.597484e-04	3.368986e-04
1.50	10.72	3.551614e-04	3.295663e-04
1.50	10.76	3.496048e-04	3.216191e-04
1.50	10.80	3.432171e-04	3.132583e-04
1.50	10.84	3.361371e-04	3.046614e-04
1.50	10.88	3.285072e-04	2.959853e-04
1.50	10.92	3.204795e-04	2.873716e-04
1.50	10.96	3.122104e-04	2.789429e-04
1.50	11.00	3.038567e-04	2.707977e-04
1.50	11.04	2.955586e-04	2.630073e-04
1.50	11.08	2.874309e-04	2.556137e-04
1.50	11.12	2.795620e-04	2.486381e-04
1.50	11.16	2.720343e-04	2.421046e-04
1.50	11.20	2.649358e-04	2.360568e-04
1.50	11.24	2.583276e-04	2.305223e-04
1.50	11.28	2.522272e-04	2.254934e-04
1.50	11.32	2.466241e-04	2.209414e-04
1.50	11.36	2.414896e-04	2.168262e-04
1.50	11.40	2.367849e-04	2.131029e-04
1.50	11.44	2.324719e-04	2.097297e-04
1.50	11.48	2.285129e-04	2.066671e-04
1.50	11.52	2.248745e-04	2.038814e-04
1.50	11.56	2.215416e-04	2.013578e-04
1.50	11.60	2.184937e-04	1.990781e-04
1.50	11.64	2.157023e-04	1.970184e-04
1.50	11.68	2.131468e-04	1.951574e-04
1.50	11.72	2.108121e-04	1.934772e-04
1.50	11.76	2.086806e-04	1.919616e-04
1.50	11.80	2.067344e-04	1.905962e-04
1.50	11.84	2.049580e-04	1.893694e-04
1.50	11.88	2.033389e-04	1.882719e-04
1.50	11.92	2.018662e-04	1.872956e-04
1.50	11.96	2.005296e-04	1.864326e-04
1.50	12.00	1.993191e-04	1.856753e-04
1.50	12.04	1.982261e-04	1.850167e-04
1.50	12.08	1.972428e-04	1.844507e-04
1.50	12.12	1.963622e-04	1.839716e-04
1.50	12.16	1.955781e-04	1.835743e-04
1.50	12.20	1.948848e-04	1.832540e-04
1.50	12.24	1.942772e-04	1.830065e-04
1.50	12.28	1.937505e-04	1.828279e-04
1.50	12.32	1.933006e-04	1.827145e-04
1.50	12.36	1.929237e-04	1.826632e-04
1.50	12.40	1.926161e-04	1.826708e-04
1.50	12.44	1.923747e-04	1.827345e-04
1.50	12.48	1.921965e-04	1.828519e-04
1.50	12.52	1.920784e-04	1.830203e-04
1.50	12.56	1.920176e-04	1.832369e-04
1.50	12.60	1.920114e-04	1.834997e-04
1.50	12.64	1.920579e-04	1.838069e-04
1.50	12.68	1.921549e-04	1.841567e-04
1.50	12.72	1.923009e-04	1.845478e-04
1.50	12.76	1.924941e-04	1.849788e-04
1.50	12.80	1.927334e-04	1.854485e-04
1.50	12.84	1.930171e-04	1.859557e-04
1.50	12.88	1.933438e-04	1.864991e-04
1.50	12.92	1.937119e-04	1.870773e-04
1.50	12.96	1.941203e-04	1.876894e-04
1.50	13.00	1.945679e-04	1.883346e-04
1.50	13.04	1.950544e-04	1.890128e-04
1.50	13.08	1.955788e-04	1.897231e-04
1.50	13.12	1.961403e-04	1.904648e-04
1.50	13.16	1.967384e-04	1.912378e-04
1.50	13.20	1.973736e-04	1.920427e-04
1.50	13.24	1.980460e-04	1.928798e-04
1.50	13.28	1.987572e-04	1.937508e-04
1.50	13.32	1.995071e-04	1.946558e-04
1.50	13.36	2.002968e-04	1.955958e-04
1.50	13.40	2.011253e-04	1.965700e-04
1.50	13.44	2.019906e-04	1.975765e-04
1.50	13.48	2.028920e-04	1.986148e-04
1.50	13.52	2.038291e-04	1.996845e-04
1.50	13.56	2.048011e-04	2.007850e-04
1.50	13.60	2.058063e-04	2.019148e-04
1.50	13.64	2.068432e-04	2.030720e-04
1.50	13.68	2.079038e-04	2.042484e-04
1.50	13.72	2.089834e-04	2.054401e-04
1.50	13.76	2.100795e-04	2.066445e-04
1.50	13.80	2.111880e-04	2.078578e-04
1.50	13.84	2.123060e-04	2.090771e-04
1.50	13.88	2.134313e-04	2.103020e-04
1.50	13.92	2.145949e-04	2.115653e-04
1.50	13.96	2.158042e-04	2.128697e-04
1.50	14.00	2.170355e-04	2.141909e-04
1.50	14.04	2.182782e-04	2.155204e-04
1.50	14.08	2.195289e-04	2.168550e-04
1.50	14.12	2.207839e-04	2.181909e-04
1.50	14.16	2.220374e-04	2.195222e-04
1.50	14.20	2.232829e-04	2.208417e-04
1.50	14.24	2.244829e-04	2.221076e-04
1.50	14.28	2.255913e-04	2.232757e-04
1.50	14.32	2.265482e-04	2.242823e-04
1.50	14.36	2.272668e-04	2.250397e-04
1.50	14.40	2.276484e-04	2.254479e-04
1.50	14.44	2.275568e-04	2.253668e-04
1.50	14.48	2.268996e-04	2.247182e-04
1.50	14.52	2.255844e-04	2.233950e-04
1.50	14.56	2.235163e-04	2.213200e-04
1.50	14.60	2.206142e-04	2.183946e-04
1.50	14.64	2.167630e-04	2.145188e-04
1.50	14.68	2.118612e-04	2.095758e-04
1.50	14.72	2.058003e-04	2.034778e-04
1.50	14.76	1.985126e-04	1.961379e-04
1.50	14.80	1.899149e-04	1.874997e-04
1.50	14.84	1.800006e-04	1.775338e-04
1.50	14.88	1.687489e-04	1.662559e-04
1.50	14.92	1.562756e-04	1.537523e-04
1.50	14.96	1.427040e-04	1.402083e-04
1.50	15.00	1.284298e-04	1.259685e-04
1.50	15.04	1.136490e-04	1.112827e-04
1.50	15.08	9.883445e-05	9.657320e-05
1.50	15.12	8.425717e-05	8.217559e-05
1.50	15.16	7.054455e-05	6.865034e-05
1.50	15.20	5.791022e-05	5.626650e-05
1.50	15.24	4.691705e-05	4.551474e-05
1.50	15.28	3.748717e-05	3.632695e-05
1.50	15.32	2.969896e-05	2.875160e-05
1.50	15.36	2.332579e-05	2.256712e-05
1.50	15.40	1.824080e-05	1.763907e-05
1.50	15.44	1.420016e-05	1.372539e-05
1.50	15.48	1.101142e-05	1.063802e-05
1.50	15.52	8.496716e-06	8.203047e-06
1.50	15.56	6.512149e-06	6.281247e-06
1.50	15.60	4.945379e-06	4.763876e-06
1.50	15.64	3.707447e-06	3.564838e-06
1.50	15.68	2.728843e-06	2.616853e-06
1.50	15.72	1.954493e-06	1.866611e-06
1.50	15.76	1.341324e-06	1.272422e-06
1.50	15.80	8.551910e-07	8.012260e-07
1.50	15.84	4.693639e-07	4.271536e-07
1.50	15.88	1.626449e-07	1.296777e-07
1.50	15.92	0.000000e+00	0.000000e+00
1.50	15.96	0.000000e+00	0.000000e+00
1.50	16.00	0.000000e+00	0.000000e+00
2.00	6.00	0.000000e+00	0.000000e+00
2.00	6.04	0.000000e+00	0.000000e+00
2.00	6.08	0.000000e+00	0.000000e+00
2.00	6.12	0.000000e+00	0.000000e+00
2.00	6.16	0.000000e+00	0.000000e+00
2.00	6.20	0.000000e+00	0.000000e+00
2.00	6.24	0.000000e+00	0.000000e+00
2.00	6.28	0.000000e+00	0.000000e+00
2.00	6.32	0.000000e+00	0.000000e+00
2.00	6.36	0.000000e+00	0.000000e+00
2.00	6.40	0.000000e+00	0.000000e+00
2.00	6.44	0.000000e+00	0.000000e+00
2.00	6.48	0.000000e+00	0.000000e+00
2.00	6.52	0.000000e+00	0.000000e+00
2.00	6.56	0.000000e+00	0.000000e+00
2.00	6.60	0.000000e+00	0.000000e+00
2.00	6.64	0.000000e+00	0.000000e+00
2.00	6.68	0.000000e+00	0.000000e+00
2.00	6.72	0.000000e+00	0.000000e+00
2.00	6.76	0.000000e+00	0.000000e+00
2.00	6.80	3.056146e-16	3.975518e-16
2.00	6.84	1.329580e-13	1.378163e-13
2.00	6.88	2.163955e-12	2.204719e-12
2.00	6.92	1.709270e-11	1.737468e-11
2.00	6.96	6.776457e-11	6.892764e-11
2.00	7.00	1.828114e-10	1.862045e-10
2.00	7.04	3.939311e-10	4.019880e-10
2.00	7.08	7.363294e-10	7.531249e-10
2.00	7.12	1.253699e-09	1.285854e-09
2.00	7.16	2.001699e-09	2.059724e-09
2.00	7.20	3.039880e-09	3.139304e-09
2.00	7.24	4.396676e-09	4.556320e-09
2.00	7.28	6.041539e-09	6.278499e-09
2.00	7.32	7.912270e-09	8.238102e-09
2.00	7.36	9.949951e-09	1.036945e-08
2.00	7.40	1.212131e-08	1.263301e-08
2.00	7.44	1.444228e-08	1.503876e-08
2.00	7.48	1.699810e-08	1.766717e-08
2.00	7.52	1.994054e-08	2.066858e-08
2.00	7.56	2.348161e-08	2.425772e-08
2.00	7.60	2.787087e-08	2.869154e-08
2.00	7.64	3.336466e-08	3.423801e-08
2.00	7.68	4.024931e-08	4.119605e-08
2.00	7.72	4.884207e-08	4.989759e-08
2.00	7.76	5.945275e-08	6.067570e-08
2.00	7.80	7.231093e-08	7.378194e-08
2.00	7.84	8.753960e-08	8.934950e-08
2.00	7.88	1.051867e-07	1.074238e-07
2.00	7.92	1.252502e-07	1.279891e-07
2.00	7.96	1.477079e-07	1.510001e-07
2.00	8.00	1.725639e-07	1.764311e-07
2.00	8.04	1.998940e-07	2.043259e-07
2.00	8.08	2.298202e-07	2.347743e-07
2.00	8.12	2.623933e-07	2.677929e-07
2.00	8.16	2.974758e-07	3.032063e-07
2.00	8.20	3.346823e-07	3.405817e-07
2.00	8.24	3.734335e-07	3.792790e-07
2.00	8.28	4.130343e-07	4.185443e-07
2.00	8.32	4.527308e-07	4.575769e-07
2.00	8.36	4.917027e-07	4.955109e-07
2.00	8.40	5.290690e-07	5.314125e-07
2.00	8.44	5.639798e-07	5.643792e-07
2.00	8.48	5.957111e-07	5.936483e-07
2.00	8.52	6.238754e-07	6.188186e-07
2.00	8.56	6.485937e-07	6.400269e-07
2.00	8.60	6.706697e-07	6.581443e-07
2.00	8.64	6.915423e-07	6.747317e-07
2.00	8.68	7.128772e-07	6.916093e-07
2.00	8.72	7.363487e-07	7.106323e-07
2.00	8.76	7.637924e-07	7.338394e-07
2.00	8.80	7.973711e-07	7.636129e-07
2.00	8.84	8.389021e-07	8.020130e-07
2.00	8.88	8.897125e-07	8.506232e-07
2.00	8.92	9.508327e-07	9.106863e-07
2.00	8.96	1.022663e-06	9.826925e-07
2.00	9.00	1.104753e-06	1.066125e-06
2.00	9.04	1.195477e-06	1.159116e-06
2.00	9.08	1.291869e-06	1.258255e-06
2.00	9.12	1.391125e-06	1.360097e-06
2.00	9.16	1.495622e-06	1.466571e-06
2.00	9.20	1.616451e-06	1.588909e-06
2.00	9.24	1.770925e-06	1.744952e-06
2.00	9.28	1.979769e-06	1.956017e-06
2.00	9.32	2.268089e-06	2.247878e-06
2.00	9.36	2.668720e-06	2.654361e-06
2.00	9.40	3.225466e-06	3.220876e-06
2.00	9.44	3.996196e-06	4.007768e-06
2.00	9.48	5.052512e-06	5.090045e-06
2.00	9.52	6.477393e-06	6.554719e-06
2.00	9.56	8.363817e-06	8.499154e-06
2.00	9.60	1.080724e-05	1.102350e-05
2.00	9.64	1.389752e-05	1.422192e-05
2.00	9.68	1.771377e-05	1.817557e-05
2.00	9.72	2.232242e-05	2.295036e-05
2.00	9.76	2.778062e-05	2.860144e-05
2.00	9.80	3.413950e-05	3.517654e-05
2.00	9.84	4.144353e-05	4.271535e-05
2.00	9.88	4.972238e-05	5.124097e-05
2.00	9.92	5.897683e-05	6.074507e-05
2.00	9.96	6.916870e-05	7.117721e-05
2.00	10.00	8.021187e-05	8.243620e-05
2.00	10.04	9.196479e-05	9.436249e-05
2.00	10.08	1.042230e-04	1.067306e-04
2.00	10.12	1.167227e-04	1.192529e-04
2.00	10.16	1.291453e-04	1.315843e-04
2.00	10.20	1.411413e-04	1.433492e-04
2.00	10.24	1.523677e-04	1.541803e-04
2.00	10.28	1.625128e-04	1.637449e-04
2.00	10.32	1.713145e-04	1.717656e-04
2.00	10.36	1.785775e-04	1.780382e-04
2.00	10.40	1.841986e-04	1.824617e-04
2.00	10.44	1.881772e-04	1.850519e-04
2.00	10.48	1.906211e-04	1.859485e-04
2.00	10.52	1.917205e-04	1.853873e-04
2.00	10.56	1.916964e-04	1.836450e-04
2.00	10.60	1.907657e-04	1.809995e-04
2.00	10.64	1.891067e-04	1.776906e-04
2.00	10.68	1.868484e-04	1.739066e-04
2.00	10.72	1.840750e-04	1.697836e-04
2.00	10.76	1.808542e-04	1.654275e-04
2.00	10.80	1.772455e-04	1.609231e-04
2.00	10.84	1.733178e-04	1.563519e-04
2.00	10.88	1.691488e-04	1.517907e-04
2.00	10.92	1.648228e-04	1.473103e-04
2.00	10.96	1.604255e-04	1.429713e-04
2.00	11.00	1.560388e-04	1.388187e-04
2.00	11.04	1.517321e-04	1.348814e-04
2.00	11.08	1.475594e-04	1.311734e-04
2.00	11.12	1.435600e-04	1.276988e-04
2.00	11.16	1.397669e-04	1.244630e-04
2.00	11.20	1.362144e-04	1.214805e-04
2.00	11.24	1.329239e-04	1.187591e-04
2.00	11.28	1.298977e-04	1.162914e-04
2.00	11.32	1.271259e-04	1.140609e-04
2.00	11.36	1.245910e-04	1.120465e-04
2.00	11.40	1.222717e-04	1.102250e-04
2.00	11.44	1.201475e-04	1.085752e-04
2.00	11.48	1.181987e-04	1.070776e-04
2.00	11.52	1.164084e-04	1.057155e-04
2.00	11.56	1.147678e-04	1.044809e-04
2.00	11.60	1.132666e-04	1.033648e-04
2.00	11.64	1.118909e-04	1.023558e-04
2.00	11.68	1.106308e-04	1.014438e-04
2.00	11.72	1.094791e-04	1.006207e-04
2.00	11.76	1.084271e-04	9.987867e-05
2.00	11.80	1.074665e-04	9.921117e-05
2.00	11.84	1.065901e-04	9.861261e-05
2.00	11.88	1.057919e-04	9.807864e-05
2.00	11.92	1.050667e-04	9.760532e-05
2.00	11.96	1.044094e-04	9.718889e-05
2.00	12.00	1.038154e-04	9.682552e-05
2.00	12.04	1.032803e-04	9.651185e-05
2.00	12.08	1.028003e-04	9.624478e-05
2.00	12.12	1.023720e-04	9.602151e-05
2.00	12.16	1.019923e-04	9.583947e-05
2.00	12.20	1.016584e-04	9.569629e-05
2.00	12.24	1.013677e-04	9.558985e-05
2.00	12.28	1.011178e-04	9.551819e-05
2.00	12.32	1.009069e-04	9.547957e-05
2.00	12.36	1.007328e-04	9.547232e-05
2.00	12.40	1.005940e-04	9.549494e-05
2.00	12.44	1.004887e-04	9.554606e-05
2.00	12.48	1.004155e-04	9.562443e-05
2.00	12.52	1.003730e-04	9.572868e-05
2.00	12.56	1.003594e-04	9.585740e-05
2.00	12.60	1.003737e-04	9.600957e-05
2.00	12.64	1.004147e-04	9.618427e-05
2.00	12.68	1.004815e-04	9.638073e-05
2.00	12.72	1.005734e-04	9.659826e-05
2.00	12.76	1.006894e-04	9.683622e-05
2.00	12.80	1.008291e-04	9.709414e-05
2.00	12.84	1.009917e-04	9.737130e-05
2.00	12.88	1.011762e-04	9.766696e-05
2.00	12.92	1.013820e-04	9.798050e-05
2.00	12.96	1.016084e-04	9.831138e-05
2.00	13.00	1.018549e-04	9.865927e-05
2.00	13.04	1.021215e-04	9.902421e-05
2.00	13.08	1.024078e-04	9.940577e-05
2.00	13.12	1.027132e-04	9.980360e-05
2.00	13.16	1.030375e-04	1.002177e-04
2.00	13.20	1.033813e-04	1.006484e-04
2.00	13.24	1.037446e-04	1.010962e-04
2.00	13.28	1.041283e-04	1.015619e-04
2.00	13.32	1.045325e-04	1.020457e-04
2.00	13.36	1.049578e-04	1.025481e-04
2.00	13.40	1.054034e-04	1.030685e-04
2.00	13.44	1.058680e-04	1.036055e-04
2.00	13.48	1.063511e-04	1.041587e-04
2.00	13.52	1.068524e-04	1.047280e-04
2.00	13.56	1.073716e-04	1.053132e-04
2.00	13.60	1.079079e-04	1.059133e-04
2.00	13.64	1.084604e-04	1.065274e-04
2.00	13.68	1.090243e-04	1.071505e-04
2.00	13.72	1.095964e-04	1.077799e-04
2.00	13.76	1.101757e-04	1.084147e-04
2.00	13.80	1.107603e-04	1.090529e-04
2.00	13.84	1.113495e-04	1.096940e-04
2.00	13.88	1.119428e-04	1.103388e-04
2.00	13.92	1.125602e-04	1.110077e-04
2.00	13.96	1.132049e-04	1.117014e-04
2.00	14.00	1.138610e-04	1.124033e-04
2.00	14.04	1.145211e-04	1.131077e-04
2.00	14.08	1.151818e-04	1.138109e-04
2.00	14.12	1.158393e-04	1.145094e-04
2.00	14.16	1.164932e-04	1.152030e-04
2.00	14.20	1.171414e-04	1.158889e-04
2.00	14.24	1.177609e-04	1.165413e-04
2.00	14.28	1.183226e-04	1.171323e-04
2.00	14.32	1.187885e-04	1.176213e-04
2.00	14.36	1.191025e-04	1.179516e-04
2.00	14.40	1.192060e-04	1.180650e-04
2.00	14.44	1.190200e-04	1.178794e-04
2.00	14.48	1.184960e-04	1.173565e-04
2.00	14.52	1.175903e-04	1.164428e-04
2.00	14.56	1.162551e-04	1.151014e-04
2.00	14.60	1.144529e-04	1.132845e-04
2.00	14.64	1.121221e-04	1.109382e-04
2.00	14.68	1.092076e-04	1.079994e-04
2.00	14.72	1.056550e-04	1.044258e-04
2.00	14.76	1.014342e-04	1.001763e-04
2.00	14.80	9.650931e-05	9.523070e-05
2.00	14.84	9.088969e-05	8.958515e-05
2.00	14.88	8.457829e-05	8.326401e-05
2.00	14.92	7.765781e-05	7.633256e-05
2.00	14.96	7.021626e-05	6.891511e-05
2.00	15.00	6.249784e-05	6.122523e-05
2.00	15.04	5.461915e-05	5.340869e-05
2.00	15.08	4.684339e-05	4.569979e-05
2.00	15.12	3.931947e-05	3.828344e-05
2.00	15.16	3.238654e-05	3.146000e-05
2.00	15.20	2.614137e-05	2.535571e-05
2.00	15.24	2.085970e-05	2.020586e-05
2.00	15.28	1.645804e-05	1.593045e-05
2.00	15.32	1.292727e-05	1.250700e-05
2.00	15.36	1.011186e-05	9.779922e-06
2.00	15.40	7.891415e-06	7.630346e-06
2.00	15.44	6.141992e-06	5.936640e-06
2.00	15.48	4.762768e-06	4.601259e-06
2.00	15.52	3.675087e-06	3.548067e-06
2.00	15.56	2.816709e-06	2.716837e-06
2.00	15.60	2.139039e-06	2.060534e-06
2.00	15.64	1.603600e-06	1.541917e-06
2.00	15.68	1.180327e-06	1.131888e-06
2.00	15.72	8.453967e-07	8.073848e-07
2.00	15.76	5.801806e-07	5.503775e-07
2.00	15.80	3.699096e-07	3.465675e-07
2.00	15.84	2.030231e-07	1.847653e-07
2.00	15.88	7.035251e-08	5.609248e-08
2.00	15.92	0.000000e+00	0.000000e+00
2.00	15.96	0.000000e+00	0.000000e+00
2.00	16.00	0.000000e+00	0.000000e+00
2.50	6.00	0.000000e+00	0.000000e+00
2.50	6.04	0.000000e+00	0.000000e+00
2.50	6.08	0.000000e+00	0.000000e+00
2.50	6.12	0.000000e+00	0.000000e+00
2.50	6.16	0.000000e+00	0.000000e+00
2.50	6.20	0.000000e+00	0.000000e+00
2.50	6.24	0.000000e+00	0.000000e+00
2.50	6.28	0.000000e+00	0.000000e+00
2.50	6.32	0.000000e+00	0.000000e+00
2.50	6.36	0.000000e+00	0.000000e+00
2.50	6.40	0.000000e+00	0.000000e+00
2.50	6.44	0.000000e+00	0.000000e+00
2.50	6.48	0.000000e+00	0.000000e+00
2.50	6.52	0.000000e+00	0.000000e+00
2.50	6.56	0.000000e+00	0.000000e+00
2.50	6.60	0.000000e+00	0.000000e+00
2.50	6.64	0.000000e+00	0.000000e+00
2.50	6.68	0.000000e+00	0.000000e+00
2.50	6.72	0.000000e+00	0.000000e+00
2.50	6.76	0.000000e+00	0.000000e+00
2.50	6.80	2.177867e-16	2.835637e-16
2.50	6.84	9.055753e-14	9.397694e-14
2.50	6.88	1.366466e-12	1.393125e-12
2.50	6.92	1.009712e-11	1.026680e-11
2.50	6.96	3.883138e-11	3.950558e-11
2.50	7.00	1.028318e-10	1.047593e-10
2.50	7.04	2.183402e-10	2.228521e-10
2.50	7.08	4.027600e-10	4.120582e-10
2.50	7.12	6.778057e-10	6.954403e-10
2.50	7.16	1.071499e-09	1.103070e-09
2.50	7.20	1.613080e-09	1.666757e-09
2.50	7.24	2.313333e-09	2.398762e-09
2.50	7.28	3.150537e-09	3.275999e-09
2.50	7.32	4.087555e-09	4.257957e-09
2.50	7.36	5.092695e-09	5.309148e-09
2.50	7.40	6.152821e-09	6.413296e-09
2.50	7.44	7.284562e-09	7.584342e-09
2.50	7.48	8.542373e-09	8.874810e-09
2.50	7.52	1.001529e-08	1.037365e-08
2.50	7.56	1.182182e-08	1.220152e-08
2.50	7.60	1.409578e-08	1.449690e-08
2.50	7.64	1.696872e-08	1.739797e-08
2.50	7.68	2.058476e-08	2.105564e-08
2.50	7.72	2.510411e-08	2.563792e-08
2.50	7.76	3.068195e-08	3.131232e-08
2.50	7.80	3.742571e-08	3.819728e-08
2.50	7.84	4.537816e-08	4.633937e-08
2.50	7.88	5.453970e-08	5.573510e-08
2.50	7.92	6.488926e-08	6.635326e-08
2.50	7.96	7.640704e-08	7.816029e-08
2.50	8.00	8.910063e-08	9.114773e-08
2.50	8.04	1.030208e-07	1.053501e-07
2.50	8.08	1.182381e-07	1.208217e-07
2.50	8.12	1.347720e-07	1.375646e-07
2.50	8.16	1.525234e-07	1.554604e-07
2.50	8.20	1.712459e-07	1.742378e-07
2.50	8.24	1.905932e-07	1.935177e-07
2.50	8.28	2.101828e-07	2.128871e-07
2.50	8.32	2.296299e-07	2.319391e-07
2.50	8.36	2.485262e-07	2.502442e-07
2.50	8.40	2.664268e-07	2.673321e-07
2.50	8.44	2.829059e-07	2.827509e-07
2.50	8.48	2.976242e-07	2.961424e-07
2.50	8.52	3.104596e-07	3.073825e-07
2.50	8.56	3.215941e-07	3.166702e-07
2.50	8.60	3.315732e-07	3.245961e-07
2.50	8.64	3.412626e-07	3.320983e-07
2.50	8.68	3.515924e-07	3.401926e-07
2.50	8.72	3.634204e-07	3.498335e-07
2.50	8.76	3.776264e-07	3.620060e-07
2.50	8.80	3.952255e-07	3.778342e-07
2.50	8.84	4.170147e-07	3.982360e-07
2.50	8.88	4.435507e-07	4.238970e-07
2.50	8.92	4.752790e-07	4.553637e-07
2.50	8.96	5.122684e-07	4.927273e-07
2.50	9.00	5.540167e-07	5.354077e-07
2.50	9.04	5.993493e-07	5.820495e-07
2.50	9.08	6.465283e-07	6.306408e-07
2.50	9.12	6.943552e-07	6.796460e-07
2.50	9.16	7.451257e-07	7.311868e-07
2.50	9.20	8.062742e-07	7.928927e-07
2.50	9.24	8.882628e-07	8.756182e-07
2.50	9.28	1.002511e-06	9.911374e-07
2.50	9.32	1.162123e-06	1.152895e-06
2.50	9.36	1.384391e-06	1.378697e-06
2.50	9.40	1.693039e-06	1.693136e-06
2.50	9.44	2.120026e-06	2.129574e-06
2.50	9.48	2.704965e-06	2.729561e-06
2.50	9.52	3.492840e-06	3.540328e-06
2.50	9.56	4.532535e-06	4.613114e-06
2.50	9.60	5.872240e-06	5.998492e-06
2.50	9.64	7.554804e-06	7.741298e-06
2.50	9.68	9.615876e-06	9.877753e-06
2.50	9.72	1.208394e-05	1.243544e-05
2.50	9.76	1.498293e-05	1.543671e-05
2.50	9.80	1.833459e-05	1.890117e-05
2.50	9.84	2.215783e-05	2.284494e-05
2.50	9.88	2.646316e-05	2.727488e-05
2.50	9.92	3.124396e-05	3.217923e-05
2.50	9.96	3.647106e-05	3.752194e-05
2.50	10.00	4.208916e-05	4.323939e-05
2.50	10.04	4.801430e-05	4.923790e-05
2.50	10.08	5.413139e-05	5.539132e-05
2.50	10.12	6.029721e-05	6.154407e-05
2.50	10.16	6.634325e-05	6.751444e-05
2.50	10.20	7.209050e-05	7.311061e-05
2.50	10.24	7.737187e-05	7.815411e-05
2.50	10.28	8.204373e-05	8.249235e-05
2.50	10.32	8.599274e-05	8.600608e-05
2.50	10.36	8.914228e-05	8.861647e-05
2.50	10.40	9.146381e-05	9.029875e-05
2.50	10.44	9.298171e-05	9.108866e-05
2.50	10.48	9.377477e-05	9.108442e-05
2.50	10.52	9.395833e-05	9.042746e-05
2.50	10.56	9.365116e-05	8.926654e-05
2.50	10.60	9.295838e-05	8.773776e-05
2.50	10.64	9.195788e-05	8.594903e-05
2.50	10.68	9.069933e-05	8.397818e-05
2.50	10.72	8.921223e-05	8.187802e-05
2.50	10.76	8.752328e-05	7.969083e-05
2.50	10.80	8.565978e-05	7.745278e-05
2.50	10.84	8.365782e-05	7.520227e-05
2.50	10.88	8.155962e-05	7.297767e-05
2.50	10.92	7.940819e-05	7.081240e-05
