9.33254e+17  0.32811 0.277216  122.176 0.0773847
9.12011e+17  0.313086 0.242259  121.785 0.076026
8.91251e+17  0.311184 0.273118  121.833 0.0775519
8.70964e+17  0.304624 0.264342  122.272 0.0780925
8.51138e+17  0.300318 0.268508  121.329 0.0756565
8.31764e+17  0.289103 0.249208  120.327 0.0776292
8.12831e+17  0.285879 0.269534  121.956 0.0764049
7.94328e+17  0.28063 0.280818  124.199 0.0776867
7.76247e+17  0.272564 0.247373  122.055 0.0782202
7.58578e+17  0.273971 0.235429  123.723 0.0779599
7.4131e+17  0.266565 0.235868  120.886 0.0796377
7.24436e+17  0.262904 0.215033  122.849 0.0784262
7.07946e+17  0.256196 0.246805  125.584 0.0795051
6.91831e+17  0.250913 0.221947  121.134 0.0803749
6.76083e+17  0.250822 0.244438  124.272 0.0806958
6.60693e+17  0.239513 0.226048  119.362 0.0813962
6.45654e+17  0.239745 0.233636  121.228 0.0817032
6.30957e+17  0.230079 0.238509  122.45 0.0804804
6.16595e+17  0.231339 0.228041  120.469 0.0831691
6.0256e+17  0.223859 0.241171  123.973 0.0816512
5.88844e+17  0.220874 0.235877  121.727 0.0830331
5.7544e+17  0.214274 0.184663  121.298 0.0809925
5.62341e+17  0.212277 0.209507  122.46 0.0834221
5.49541e+17  0.2069 0.190693  122.664 0.080395
5.37032e+17  0.204147 0.218032  122.114 0.0859327
5.24807e+17  0.20179 0.214637  123.155 0.0848043
5.12861e+17  0.19374 0.176436  120.366 0.0849889
5.01187e+17  0.190833 0.21602  119.131 0.0844888
4.89779e+17  0.1894 0.219822  120.026 0.0871609
4.7863e+17  0.188915 0.188252  122.676 0.088118
4.67735e+17  0.180264 0.186753  123.97 0.0853021
4.57088e+17  0.180211 0.211429  121.367 0.0916659
4.46684e+17  0.177423 0.188634  126.927 0.0862683
4.36516e+17  0.171553 0.182751  121.28 0.0877691
4.2658e+17  0.167737 0.170174  122.284 0.0862916
4.16869e+17  0.164302 0.181152  123.371 0.0897104
4.0738e+17  0.160559 0.17724  120.415 0.087051
3.98107e+17  0.158376 0.178683  122.064 0.0873738
3.89045e+17  0.156363 0.177149  124.515 0.0890526
3.80189e+17  0.153401 0.153862  121.36 0.0892323
3.71535e+17  0.150093 0.16541  120.998 0.0884133
3.63078e+17  0.147629 0.180206  124.164 0.0872528
3.54813e+17  0.145451 0.169062  122.122 0.0926923
3.46737e+17  0.143724 0.156967  123.148 0.0914575
3.38844e+17  0.140907 0.161379  123.553 0.0902918
3.31131e+17  0.136532 0.148342  123.58 0.0916285
3.23594e+17  0.135051 0.153515  121.638 0.0926308
3.16228e+17  0.131648 0.168958  120.912 0.0927021
3.0903e+17  0.129866 0.157013  121.672 0.0951242
3.01995e+17  0.125973 0.154092  122.083 0.094327
2.95121e+17  0.124236 0.151425  120.77 0.0962444
2.88403e+17  0.121567 0.153242  123.227 0.0955396
2.81838e+17  0.121039 0.141307  121.822 0.0921167
2.75423e+17  0.119321 0.142218  123.309 0.0953971
2.69153e+17  0.117542 0.130427  120.62 0.0994739
2.63027e+17  0.114856 0.138416  124.581 0.0976166
2.5704e+17  0.111956 0.143647  123.316 0.0959278
2.51189e+17  0.109782 0.139367  122.646 0.0996696
2.45471e+17  0.109542 0.130738  121.638 0.100936
2.39883e+17  0.106845 0.134769  121.233 0.100539
2.34423e+17  0.101992 0.134889  126.418 0.10164
2.29087e+17  0.101031 0.13162  122.982 0.100672
2.23872e+17  0.0993848 0.12348  122.484 0.100635
2.18776e+17  0.0999686 0.121984  121.363 0.101073
2.13796e+17  0.097205 0.117191  125.051 0.102207
2.0893e+17  0.0951224 0.110233  121.04 0.102575
2.04174e+17  0.0926786 0.115385  121.486 0.101719
1.99526e+17  0.0928266 0.110531  123.027 0.105543
1.94984e+17  0.0899649 0.116795  123.005 0.10483
1.90546e+17  0.0888837 0.109689  121.01 0.102908
1.86209e+17  0.0861684 0.103967  122.301 0.105494
1.8197e+17  0.0852563 0.107252  122.469 0.10634
1.77828e+17  0.0843155 0.0979056  121.321 0.107248
1.7378e+17  0.0820468 0.102813  120.898 0.10648
1.69824e+17  0.0803523 0.108585  122.35 0.107056
1.65959e+17  0.0797718 0.100181  122.298 0.107077
1.62181e+17  0.0788441 0.0985404  121.3 0.107661
1.58489e+17  0.0766024 0.097264  121.689 0.107143
1.54882e+17  0.0754659 0.0944583  121.712 0.108538
1.51356e+17  0.0732235 0.0971668  120.955 0.107558
1.47911e+17  0.0731993 0.0921022  121.838 0.112443
1.44544e+17  0.0699801 0.0947143  118.591 0.110467
1.41254e+17  0.0705755 0.0847554  123.612 0.112285
1.38038e+17  0.0689407 0.0928083  124.405 0.114045
1.34896e+17  0.0666234 0.0876718  124.271 0.114584
1.31826e+17  0.0658026 0.0887999  122.525 0.11669
1.28825e+17  0.0640863 0.0896817  122.24 0.114382
1.25893e+17  0.0643666 0.0894148  121.673 0.119494
1.23027e+17  0.0625987 0.0735441  127.694 0.116345
1.20226e+17  0.0609023 0.0798937  119.581 0.113466
1.1749e+17  0.0608774 0.0741804  122.591 0.117057
1.14815e+17  0.0597231 0.0750992  122.592 0.119516
1.12202e+17  0.0580149 0.0802071  124.091 0.116467
1.09648e+17  0.0575313 0.0742395  121.569 0.122908
1.07152e+17  0.0560336 0.0753248  124.15 0.122275
1.04713e+17  0.0551115 0.0750805  122.496 0.122088
1.02329e+17  0.0545719 0.066234  123.538 0.123468
1e+17  0.0529417 0.0720305  123.227 0.119191
9.77237e+16  0.0515027 0.070083  122.558 0.124202
9.54993e+16  0.0528708 0.0731627  124.311 0.128643
9.33254e+16  0.0515941 0.0629242  120.662 0.125937
9.12011e+16  0.0484028 0.0619043  122.935 0.126651
8.91251e+16  0.049712 0.0611353  123.67 0.129928
8.70964e+16  0.048202 0.0638591  123.415 0.126384
8.51138e+16  0.0469267 0.0633615  120.488 0.130005
8.31764e+16  0.0463985 0.0606171  123.761 0.129976
8.12831e+16  0.0461671 0.0621853  122.722 0.128298
7.94328e+16  0.0446201 0.0615758  121.938 0.132936
7.76247e+16  0.0442477 0.0565733  122.607 0.132068
7.58578e+16  0.0434925 0.0550747  124.306 0.135088
7.4131e+16  0.0431008 0.0575341  122.432 0.135469
7.24436e+16  0.0412845 0.0574862  120.688 0.137095
7.07946e+16  0.0414055 0.0542451  123.912 0.137329
6.91831e+16  0.0405386 0.0526647  120.433 0.137742
6.76083e+16  0.0396447 0.0551385  119.917 0.137676
6.60693e+16  0.0393325 0.0536525  123.434 0.141055
6.45654e+16  0.0389206 0.0554867  117.925 0.139557
6.30957e+16  0.0380234 0.0512869  120.737 0.137403
6.16595e+16  0.0377846 0.0516686  125.263 0.140236
6.0256e+16  0.0367265 0.0500964  120.307 0.144871
5.88844e+16  0.036726 0.0498022  121.49 0.147942
5.7544e+16  0.0356923 0.0456018  120.502 0.144991
5.62341e+16  0.0349438 0.04781  123.892 0.145882
5.49541e+16  0.0344862 0.0457837  122.696 0.148978
5.37032e+16  0.0333992 0.0485482  124.803 0.144264
5.24807e+16  0.0334027 0.0463607  123.955 0.149965
5.12861e+16  0.0326157 0.0413723  122.4 0.148855
5.01187e+16  0.0320721 0.0402943  124.291 0.152362
4.89779e+16  0.0315683 0.0421126  123.184 0.154724
4.7863e+16  0.0310748 0.040647  124.717 0.156297
4.67735e+16  0.0305338 0.0411881  123.66 0.158869
4.57088e+16  0.0298123 0.040971  122.939 0.160952
4.46684e+16  0.0299738 0.0387392  125.063 0.158122
4.36516e+16  0.0290057 0.0401243  126.554 0.157926
4.2658e+16  0.0282865 0.0397477  126.167 0.159618
4.16869e+16  0.028246 0.0374558  124.036 0.163393
4.0738e+16  0.0272997 0.0362016  125.393 0.171211
3.98107e+16  0.0267189 0.0378505  121.816 0.163859
3.89045e+16  0.0268863 0.0377734  126.283 0.164413
3.80189e+16  0.0259291 0.0357594  124.136 0.166255
3.71535e+16  0.0260887 0.0348547  124.56 0.172332
3.63078e+16  0.0256168 0.0342515  125.869 0.172091
3.54813e+16  0.0251034 0.0351247  126.757 0.172305
3.46737e+16  0.0243489 0.0325535  124.567 0.172589
3.38844e+16  0.0241312 0.0331164  125.945 0.177547
3.31131e+16  0.0237403 0.0318012  124.561 0.176282
3.23594e+16  0.0235151 0.0323024  124.484 0.178824
3.16228e+16  0.0232122 0.0323534  125.624 0.185171
3.0903e+16  0.0226258 0.0307155  129.249 0.18601
3.01995e+16  0.02265 0.0287902  125.067 0.185496
2.95121e+16  0.0223837 0.030063  126.105 0.190885
2.88403e+16  0.0212482 0.0292875  123.807 0.189567
2.81838e+16  0.0213357 0.0290177  128.799 0.191058
2.75423e+16  0.0210161 0.0291099  127.305 0.192004
2.69153e+16  0.020951 0.0291452  126.456 0.191294
2.63027e+16  0.0207757 0.0272521  128.326 0.194916
2.5704e+16  0.0206818 0.0259925  125.082 0.197557
2.51189e+16  0.0195331 0.0271244  127.517 0.19668
2.45471e+16  0.0196091 0.0263754  129.102 0.202303
2.39883e+16  0.0194391 0.0253668  128.531 0.206966
2.34423e+16  0.0191746 0.0256476  124.304 0.208552
2.29087e+16  0.0186211 0.0247202  126.052 0.205257
2.23872e+16  0.0184348 0.0249079  124.935 0.212139
2.18776e+16  0.0181932 0.0243688  131.356 0.213984
2.13796e+16  0.0179454 0.0228724  125.717 0.214489
2.0893e+16  0.0177223 0.0238565  129.401 0.216493
2.04174e+16  0.0175354 0.0236964  126.397 0.220854
1.99526e+16  0.0171639 0.0233019  132.213 0.218738
1.94984e+16  0.016556 0.0223016  133.011 0.224709
1.90546e+16  0.0164958 0.0217364  130.626 0.224866
1.86209e+16  0.0164455 0.0205003  129.115 0.232374
1.8197e+16  0.0161767 0.0198248  128.654 0.237216
1.77828e+16  0.0160299 0.0210235  131.422 0.236872
1.7378e+16  0.0156912 0.0208368  130.4 0.233033
1.69824e+16  0.0153776 0.020086  134.342 0.239802
1.65959e+16  0.0151057 0.0202072  134.682 0.247846
1.62181e+16  0.0150156 0.0181196  134.667 0.241199
1.58489e+16  0.0148425 0.0198837  132.853 0.248594
1.54882e+16  0.0145292 0.0183952  130.643 0.255528
1.51356e+16  0.0144987 0.0188918  135.798 0.254979
1.47911e+16  0.0142329 0.017954  132.772 0.262405
1.44544e+16  0.0141635 0.0181203  135.115 0.261082
1.41254e+16  0.0137431 0.018069  136.033 0.268649
1.38038e+16  0.0135524 0.0181068  132.846 0.272787
1.34896e+16  0.0133595 0.0174727  136.941 0.26733
1.31826e+16  0.0131609 0.0173291  134.574 0.279636
1.28825e+16  0.0130907 0.0170417  142.003 0.279901
1.25893e+16  0.0129656 0.0163534  138.353 0.285717
1.23027e+16  0.0129 0.0165547  136.477 0.295069
1.20226e+16  0.0127622 0.0164318  139.741 0.303834
1.1749e+16  0.0124095 0.0158816  139.59 0.296722
1.14815e+16  0.012373 0.015469  145.179 0.300139
1.12202e+16  0.012343 0.0154589  144.551 0.308228
1.09648e+16  0.0118695 0.0148343  144.207 0.314321
1.07152e+16  0.0118121 0.015425  141.346 0.317275
1.04713e+16  0.0118805 0.0150348  144.393 0.314575
1.02329e+16  0.011657 0.0147945  146.439 0.326227
1e+16  0.0114708 0.0140548  145.901 0.32746
9.77237e+15  0.0114514 0.0144961  145.958 0.332159
9.54993e+15  0.011289 0.0136728  149.831 0.332245
9.33254e+15  0.0110123 0.0137249  149.917 0.338216
9.12011e+15  0.0108429 0.013455  149.265 0.353951
8.91251e+15  0.0106735 0.0133281  152.604 0.365318
8.70964e+15  0.010733 0.0131639  154.701 0.3546
8.51138e+15  0.0104823 0.0128037  154.153 0.369112
8.31764e+15  0.0105726 0.0127775  156.01 0.384549
8.12831e+15  0.0105328 0.0124738  156.674 0.388654
7.94328e+15  0.0103315 0.0123367  160.962 0.381535
7.76247e+15  0.00997584 0.0121522  160.656 0.405582
7.58578e+15  0.0101065 0.0119988  163.235 0.402214
7.4131e+15  0.0099263 0.011698  164.879 0.411639
7.24436e+15  0.00987184 0.0116046  162.965 0.431979
7.07946e+15  0.00959529 0.0115198  171.327 0.420985
6.91831e+15  0.00969685 0.0114264  167.693 0.441376
6.76083e+15  0.00949819 0.0102133  170.709 0.448286
6.60693e+15  0.00923651 0.0108575  170.875 0.448137
6.45654e+15  0.00932682 0.00976607  176.915 0.481745
6.30957e+15  0.00924488 0.0106623  175.264 0.47196
6.16595e+15  0.00910318 0.0104412  178.838 0.483325
6.0256e+15  0.00913066 0.0105387  181.745 0.502132
5.88844e+15  0.00893777 0.0100491  185.392 0.493267
5.7544e+15  0.00900245 0.00999475  192.22 0.509723
5.62341e+15  0.00867094 0.00985095  193.848 0.514946
5.49541e+15  0.00868046 0.0097241  195.317 0.533742
5.37032e+15  0.00877742 0.00947569  198.457 0.536202
5.24807e+15  0.00865852 0.00958852  204.011 0.557803
5.12861e+15  0.00840976 0.00889005  207.958 0.564221
5.01187e+15  0.00834241 0.00922713  206.974 0.59716
4.89779e+15  0.0084169 0.00879547  210.752 0.628322
4.7863e+15  0.00830865 0.00904976  221.587 0.608791
4.67735e+15  0.00827625 0.00830479  217.416 0.626013
4.57088e+15  0.00824016 0.00907948  218.94 0.665698
4.46684e+15  0.0082081 0.0086311  227.779 0.674152
4.36516e+15  0.00816162 0.00864131  235.668 0.689561
4.2658e+15  0.00794854 0.00818232  241.01 0.708698
4.16869e+15  0.00810915 0.00832805  248.358 0.743095
4.0738e+15  0.00815801 0.0082288  250.957 0.742982
3.98107e+15  0.00803227 0.00797153  260.371 0.751973
3.89045e+15  0.00797423 0.00784337  264.102 0.803806
3.80189e+15  0.00790566 0.00778315  271.456 0.806201
3.71535e+15  0.00766674 0.00782117  275.225 0.836063
3.63078e+15  0.00797868 0.00763198  286.134 0.859541
3.54813e+15  0.00770969 0.00742085  310.341 0.866999
3.46737e+15  0.00772571 0.00750747  306.041 0.919855
3.38844e+15  0.00774918 0.00742035  312.061 0.947363
3.31131e+15  0.0077365 0.00731883  329.228 0.992426
3.23594e+15  0.00768045 0.00708715  334.887 1.02226
3.16228e+15  0.00754775 0.00671174  346.574 1.0662
3.0903e+15  0.00743131 0.00691713  370.634 1.0567
3.01995e+15  0.00760682 0.00682489  387.736 1.11244
2.95121e+15  0.00752473 0.00688263  396.582 1.19789
2.88403e+15  0.00754137 0.0066301  412.338 1.17489
2.81838e+15  0.00753027 0.00656563  429.803 1.24624
2.75423e+15  0.00743174 0.00648639  440.704 1.29179
2.69153e+15  0.00742768 0.00642289  480.548 1.37537
2.63027e+15  0.00755215 0.00639478  485.595 1.39451
2.5704e+15  0.0075818 0.00626244  523.844 1.44461
2.51189e+15  0.00751494 0.00590982  516.797 1.48765
2.45471e+15  0.00739268 0.00608353  555.959 1.61721
2.39883e+15  0.00757806 0.00567131  600.363 1.69443
2.34423e+15  0.00744477 0.00593692  617.898 1.78645
2.29087e+15  0.00742274 0.00577613  665.13 1.76692
2.23872e+15  0.00767728 0.00591162  711.056 1.9309
2.18776e+15  0.00759218 0.00573321  730.689 2.00969
2.13796e+15  0.00754391 0.00565691  787.289 2.10106
2.0893e+15  0.00757281 0.00559788  879.895 2.21817
2.04174e+15  0.00761233 0.00552699  878.848 2.34954
1.99526e+15  0.00760042 0.00551776  987.874 2.40518
1.94984e+15  0.00776095 0.00534868  1011.77 2.50513
1.90546e+15  0.00788319 0.00528002  1147.34 2.62656
1.86209e+15  0.00778457 0.00549696  1263.27 2.70927
1.8197e+15  0.00760017 0.0052273  1313.27 3.01311
1.77828e+15  0.00782924 0.00507297  1418.75 3.02483
1.7378e+15  0.00790187 0.00510092  1526.48 3.41803
1.69824e+15  0.0080314 0.00511495  1790.52 3.58007
1.65959e+15  0.00799915 0.00494037  1739.09 3.66434
1.62181e+15  0.00822918 0.00483991  2003.65 3.92532
1.58489e+15  0.00822091 0.00484167  2159.19 4.0501
1.54882e+15  0.0086308 0.0047428  2361.67 4.42347
1.51356e+15  0.00846503 0.00480312  2634.99 4.71731
1.47911e+15  0.00862906 0.00462695  2742.63 4.90105
1.44544e+15  0.00862775 0.00460111  3037.47 5.71203
1.41254e+15  0.00855717 0.00456051  3400.14 6.05419
1.38038e+15  0.00870611 0.00444191  3782.21 6.44156
1.34896e+15  0.00878751 0.0044368  4519.89 6.955
1.31826e+15  0.00896154 0.00435918  4747.97 7.36656
1.28825e+15  0.00902987 0.00440435  5264.95 7.9524
1.25893e+15  0.0093079 0.00421251  5839.59 8.83974
1.23027e+15  0.0093598 0.00425373  6780.15 8.56219
1.20226e+15  0.00946276 0.00423077  7180.8 10.3783
1.1749e+15  0.00979378 0.00416116  8351.38 11.253
1.14815e+15  0.00986333 0.00412803  9430.32 11.493
1.12202e+15  0.00992951 0.00401746  10946.6 13.2163
1.09648e+15  0.0102314 0.00401331  12915.5 14.5302
1.07152e+15  0.0105561 0.00394289  13445.6 14.9548
1.04713e+15  0.0108645 0.00397537  16748.7 16.7271
1.02329e+15  0.010637 0.00386674  18365.9 17.84
1e+15  0.0112503 0.00386021  20825.9 19.1844
9.77237e+14  0.0115687 0.00384036  23604 22.4863
9.54993e+14  0.0116277 0.00349478  27674.8 24.641
9.33254e+14  0.0127323 0.00349171  31139.8 27.7404
9.12011e+14  0.0120291 0.00372747  34974.2 30.0351
8.91251e+14  0.0133926 0.00370177  39902.4 33.1216
8.70964e+14  0.0130545 0.00352328  47653.9 36.7367
8.51138e+14  0.0134196 0.0036764  49148 41.4396
8.31764e+14  0.0143067 0.00350604  55235.9 43.788
8.12831e+14  0.0141722 0.00351263  62709.1 52.7559
7.94328e+14  0.0149074 0.00352632  69030.1 52.8315
7.76247e+14  0.0161138 0.00343966  78537.4 62.2557
7.58578e+14  0.0159803 0.00337263  81815.1 72.6439
7.4131e+14  0.0160243 0.00337329  87446.3 77.1814
7.24436e+14  0.0172257 0.00336971  95516.5 87.5827
7.07946e+14  0.0182478 0.00332176  100645 97.5884
6.91831e+14  0.0192119 0.00326213  107237 109.665
6.76083e+14  0.0204451 0.00320161  112759 118.458
6.60693e+14  0.0200384 0.00313179  116342 132.294
6.45654e+14  0.0222307 0.00324607  120446 145.268
6.30957e+14  0.0231254 0.00311448  128854 157.439
6.16595e+14  0.0234029 0.00310349  129413 174.716
6.0256e+14  0.0247858 0.00307032  136168 192.651
5.88844e+14  0.0273268 0.00310696  138283 208.852
5.7544e+14  0.0280884 0.00306537  145329 228.223
5.62341e+14  0.0295796 0.0030041  149949 237.233
5.49541e+14  0.0310942 0.00296248  153822 255.375
5.37032e+14  0.0331832 0.00291469  155419 276.598
5.24807e+14  0.0365753 0.00292704  158761 292.63
5.12861e+14  0.0377271 0.00291729  162429 316.994
5.01187e+14  0.0388763 0.00290094  168346 314.713
4.89779e+14  0.0416699 0.00286874  170629 343.589
4.7863e+14  0.0460534 0.00287124  174219 353.307
4.67735e+14  0.0478052 0.00286207  179909 362.434
4.57088e+14  0.0561926 0.00279396  180997 389.362
4.46684e+14  0.0587905 0.00268422  190533 406.797
4.36516e+14  0.0635185 0.00275747  194520 415.913
4.2658e+14  0.069052 0.00272029  195630 431.251
4.16869e+14  0.0725725 0.00266609  206689 448.592
4.0738e+14  0.0789065 0.00262276  208104 455.935
3.98107e+14  0.087908 0.00263638  210870 463.007
3.89045e+14  0.0941848 0.00267074  215173 484.914
3.80189e+14  0.107405 0.00258527  225511 505.688
3.71535e+14  0.120665 0.00254191  236263 513.744
3.63078e+14  0.128526 0.00252324  238783 520.861
3.54813e+14  0.14393 0.00246226  240912 531.051
3.46737e+14  0.151774 0.00257051  253152 559.135
3.38844e+14  0.176197 0.00249151  255130 560.251
3.31131e+14  0.203685 0.00241816  262703 570.887
3.23594e+14  0.224027 0.00241847  272449 596.601
3.16228e+14  0.243113 0.00238133  281304 605.064
3.0903e+14  0.299251 0.0024276  290642 631.938
3.01995e+14  0.34386 0.00237784  294146 650.116
2.95121e+14  0.370031 0.00229949  299916 663.443
2.88403e+14  0.400653 0.00228185  311895 677.148
2.81838e+14  0.469319 0.00233213  324046 694.002
2.75423e+14  0.527513 0.00231955  332974 717.594
2.69153e+14  0.595356 0.00226621  339995 756.703
2.63027e+14  0.724697 0.00227366  352224 756.677
2.5704e+14  0.790808 0.00229965  360918 781.447
2.51189e+14  0.938998 0.00228814  371857 782.687
2.45471e+14  1.10767 0.00223164  381029 820.407
2.39883e+14  1.18612 0.00219896  401011 833.509
2.34423e+14  1.39404 0.00226089  419099 845.285
2.29087e+14  1.61139 0.00218201  419508 887.21
2.23872e+14  1.75669 0.00217495  444578 903.877
2.18776e+14  2.02607 0.00212945  445586 932.157
2.13796e+14  2.2223 0.0021425  467693 956.438
2.0893e+14  2.52222 0.00209684  470118 960.711
2.04174e+14  2.87012 0.00207418  485742 1008.53
1.99526e+14  3.12809 0.00206123  510093 1031.03
1.94984e+14  3.50238 0.0020643  540111 1058.96
1.90546e+14  3.72832 0.00200077  546184 1069.56
1.86209e+14  4.274 0.00201891  567337 1114.9
1.8197e+14  4.3652 0.00201159  577905 1152.65
1.77828e+14  4.85144 0.00204039  597961 1181.41
1.7378e+14  5.10443 0.00200675  615894 1200.93
1.69824e+14  5.38054 0.00198356  636710 1228.94
1.65959e+14  5.80881 0.00195772  660908 1238.27
1.62181e+14  5.98782 0.00191091  677995 1287.96
1.58489e+14  6.27713 0.00193614  709711 1334.87
1.54882e+14  6.3178 0.00197125  731799 1390.6
1.51356e+14  6.53793 0.00190141  743574 1400.79
1.47911e+14  7.02568 0.00192682  764503 1458.33
1.44544e+14  6.88067 0.00188532  785236 1500.96
1.41254e+14  7.49004 0.00186198  820686 1531.71
1.38038e+14  7.35601 0.00188516  851204 1581.5
1.34896e+14  7.6694 0.00195311  853834 1620.43
1.31826e+14  7.4293 0.00180052  888580 1648.31
1.28825e+14  8.03754 0.00181011  908923 1699.52
1.25893e+14  7.98855 0.0017847  931632 1750.93
1.23027e+14  8.20156 0.00176169  979036 1777.77
1.20226e+14  8.44559 0.00181075  996250 1819.2
1.1749e+14  8.87515 0.00179644  1.03391e+06 1892.39
1.14815e+14  8.98452 0.00179083  1.03908e+06 1904.08
1.12202e+14  9.28381 0.00178282  1.06831e+06 1979.05
1.09648e+14  9.36336 0.00180069  1.09375e+06 2059.33
1.07152e+14  9.67124 0.0017268  1.12803e+06 2058.26
1.04713e+14  9.7304 0.00178372  1.14179e+06 2084.27
1.02329e+14  10.2028 0.00176114  1.15123e+06 2210.28
1e+14  10.6693 0.00169859  1.19091e+06 2209.64
9.77237e+13  10.4549 0.00170084  1.2223e+06 2287.75
9.54993e+13  11.1526 0.00164106  1.2554e+06 2322.29
9.33254e+13  11.4286 0.00168133  1.28838e+06 2400.53
9.12011e+13  11.758 0.00168942  1.31011e+06 2438.55
8.91251e+13  11.8169 0.00159319  1.35069e+06 2523.84
8.70964e+13  12.0462 0.00165959  1.36966e+06 2562.82
8.51138e+13  12.4003 0.00163607  1.42824e+06 2617.76
8.31764e+13  12.9842 0.00163674  1.414e+06 2651.17
8.12831e+13  13.2076 0.00160434  1.46339e+06 2710.5
7.94328e+13  13.5359 0.00157857  1.43774e+06 2783.48
7.76247e+13  14.0773 0.00162141  1.51392e+06 2825.89
7.58578e+13  14.5969 0.00161155  1.56611e+06 2925.19
7.4131e+13  14.7391 0.00163895  1.57836e+06 2933.52
7.24436e+13  15.3907 0.00163783  1.57719e+06 3094.94
7.07946e+13  16.1654 0.00157272  1.62727e+06 3083.96
6.91831e+13  16.8765 0.00159971  1.70193e+06 3182.77
6.76083e+13  16.7245 0.00154368  1.67664e+06 3203.33
6.60693e+13  17.2191 0.00155011  1.68063e+06 3309.7
6.45654e+13  17.8649 0.00157751  1.76303e+06 3335.77
6.30957e+13  18.5785 0.00153992  1.0058e+08 3368.75
6.16595e+13  19.349 0.00150673  1.84522e+06 3486.35
6.0256e+13  19.7529 0.00155037  1.81703e+06 3547.34
5.88844e+13  20.6221 0.001566  1.90246e+06 3644.39
5.7544e+13  21.52 0.00148689  1.89961e+06 3672.09
5.62341e+13  21.7549 0.00148359  1.9906e+06 3756.08
5.49541e+13  22.2959 0.00155202  1.90792e+06 3860.51
5.37032e+13  22.8457 0.0014625  2.0745e+06 3974.5
5.24807e+13  24.6659 0.00147698  2.04645e+06 4011.05
5.12861e+13  24.7714 0.00148715  2.08109e+06 4111.92
5.01187e+13  26.0658 0.00149588  2.06579e+06 4136.13
4.89779e+13  27.1642 0.00153202  2.15813e+06 4247.93
4.7863e+13  27.0144 0.00152874  2.32476e+06 4368.3
4.67735e+13  28.3746 0.0015  2.18609e+06 4369.02
4.57088e+13  29.4368 0.00150723  2.39017e+06 4517.38
4.46684e+13  30.5965 0.00151256  5.54635e+07 4596.08
4.36516e+13  31.0695 0.00150253  2.28816e+06 4790.95
4.2658e+13  33.1622 0.00143544  4.09392e+07 4767.02
4.16869e+13  33.66 0.00143797  2.38672e+06 4989.98
4.0738e+13  35.5978 0.00137291  2.39125e+06 4984.49
3.98107e+13  36.9641 0.00147119  2.56724e+06 5098.42
3.89045e+13  37.12 0.00144633  2.54198e+06 5212.51
3.80189e+13  39.028 0.00141131  2.81557e+06 5237.21
3.71535e+13  39.813 0.00139839  2.61707e+06 5333.92
3.63078e+13  42.0413 0.0014156  2.43004e+07 5484.69
3.54813e+13  43.3811 0.00138343  2.93706e+06 5612.64
3.46737e+13  43.8697 0.00138686  2.97068e+06 5767.13
3.38844e+13  45.4726 0.00139896  3.08892e+06 5800.52
3.31131e+13  47.0665 0.00134495  2.40703e+06 5943.73
3.23594e+13  49.6979 0.0013657  3.78896e+06 6047.74
3.16228e+13  48.9625 0.00141275  3.335e+06 6162.73
3.0903e+13  51.4505 0.00141248  3.1252e+06 6357.05
3.01995e+13  54.0303 0.00134654  3.3349e+06 6429.02
2.95121e+13  53.4747 0.00136922  3.61783e+06 6612.26
2.88403e+13  56.0243 0.00130267  1.48542e+07 6804.74
2.81838e+13  57.3526 0.00132009  6.93996e+07 6877.58
2.75423e+13  59.2094 0.00130123  6.96395e+06 6910.48
2.69153e+13  59.3816 0.0013346  3.58679e+06 7107.5
2.63027e+13  61.2562 0.00135478  1.43794e+07 7224.8
2.5704e+13  62.829 0.00129921  1.08557e+08 7385.78
2.51189e+13  64.9922 0.0013785  4.96037e+06 7594.7
2.45471e+13  66.7494 0.0014216  8.16285e+06 7667.17
2.39883e+13  68.5229 0.00139473  5.56922e+07 7929.22
2.34423e+13  68.3948 0.00136681  1.1184e+07 8029.09
2.29087e+13  71.0753 0.00140404  6.59259e+06 8188.63
2.23872e+13  72.323 0.00130654  3.39049e+06 8616.76
2.18776e+13  75.384 0.00140092  6.62205e+06 8486.36
2.13796e+13  76.4715 0.00129123  7.71419e+06 8815.52
2.0893e+13  79.3766 0.0013233  4.32245e+06 8951.62
2.04174e+13  78.3859 0.00140622  6.26268e+06 9094.28
1.99526e+13  82.0192 0.00127977  4.00752e+06 9344.38
1.94984e+13  81.8996 0.0012939  1.79381e+07 9471.14
1.90546e+13  82.5975 0.0012935  6.24826e+06 9583.57
1.86209e+13  82.4985 0.00134179  2.28487e+07 9855.53
1.8197e+13  85.3416 0.0013668  8.90662e+06 10210.3
1.77828e+13  88.4509 0.00127563  4.95707e+06 10334.3
1.7378e+13  90.2076 0.00127841  1.43655e+07 10757.5
1.69824e+13  89.5358 0.00128885  2.5552e+06 10650.7
1.65959e+13  94.044 0.00125987  3.04446e+06 11008.1
1.62181e+13  94.6997 0.00140852  6.12281e+06 11213.2
1.58489e+13  96.6507 0.00134714  4.75351e+06 11457
1.54882e+13  99.201 0.00134132  4.0027e+06 11617.4
1.51356e+13  100.46 0.00125512  4.80906e+07 11945.4
1.47911e+13  102.359 0.0013005  1.58734e+07 12180
1.44544e+13  104.356 0.00129378  2.27792e+06 12512.7
1.41254e+13  106.223 0.00127857  6.56319e+06 12839.1
